"SOURCE_DATE","ORDER_BRAND_NAME","EVENT_CLASSIFICATION","CUSTOMER_TYPE","CONV_COUNT","AD_SPEND"
"2024-02-28","Dirty Labs","display","returning","2",2
"2024-02-28","Liquid I.V.","display","lapsed","1",35
"2024-02-28","Ancient Nutrition","display","returning","1",5
"2024-02-28","MANSCAPED","display","returning","3",0.03
"2024-02-28","Vegamour","display","returning","1",0
"2024-02-28","Sol de Janeiro","display","returning","24",110
"2024-02-28","Sol de Janeiro","click","new","4",40
"2024-02-28","BlendJet","click","new","1",10
"2024-02-28","Buffbunny Collection","display","returning","23",92
"2024-02-28","Viori Beauty","click","returning","1",8
"2024-02-28","DEUX","display","returning","1",15
"2024-02-28","Evereden","display","returning","2",30
"2024-02-28","Shinesty","click","new","1",20
"2024-02-28","Glamnetic","display","new","3",90
"2024-02-28","Dropps","display","lapsed","1",25
"2024-02-28","Better & Better","click","returning","1",10
"2024-02-28","Carve Designs","display","lapsed","1",50
"2024-02-28","Tubby Todd Bath Co.","display","new","20",200
"2024-02-28","Aura Bora","display","returning","1",10
"2024-02-28","BlendJet","display","lapsed","1",10
"2024-02-28","Bodily","display","lapsed","1",35
"2024-02-28","M.M.LaFleur","display","returning","1",50
"2024-02-28","Solly Baby","display","returning","1",12
"2024-02-28","ILIA","display","returning","9",180
"2024-02-28","Little Words Project","display","returning","1",10
"2024-02-28","Dagne Dover","display","returning","2",40
"2024-02-28","Jolie","display","new","1",28
"2024-02-28","Coterie","display","new","2",33
"2024-02-28","NEIWAI","display","lapsed","1",40
"2024-02-28","Vegamour","display","new","3",150
"2024-02-28","For Days","display","new","2",60
"2024-02-28","Love in Faith","display","returning","36",108
"2024-02-28","Wolf & Shepherd","display","new","1",50
"2024-02-28","Love in Faith","click","new","4",40
"2024-02-28","MORI","display","returning","2",2
"2024-02-28","Bask Suncare","display","returning","1",20
"2024-02-28","BlendJet","click","returning","1",5
"2024-02-28","Caden Lane","click","returning","3",30
"2024-02-28","Homesick Candles","display","returning","3",44.61
"2024-02-28","SPONGELLE","display","returning","2",30
"2024-02-28","D.S. & Durga","display","new","1",40
"2024-02-28","Saranoni Luxury Blankets","display","lapsed","1",15
"2024-02-28","Sol de Janeiro","click","returning","3",0
"2024-02-28","Caden Lane","display","returning","18",180
"2024-02-28","Ancient Nutrition","click","returning","1",5
"2024-02-28","Nanit","display","returning","1",25
"2024-02-28","Dermaclara, LLC","display","returning","1",10
"2024-02-28","Hedley & Bennett","display","lapsed","1",40
"2024-02-28","JACK HENRY","display","returning","1",15
"2024-02-28","Ancient Nutrition","display","lapsed","2",50
"2024-02-28","Solly Baby","display","new","2",36
"2024-02-28","UNTUCKit","display","new","1",40
"2024-02-28","Moonglow","click","returning","1",15
"2024-02-28","NEIWAI","display","returning","1",20
"2024-02-28","Afloral","display","returning","2",40
"2024-02-28","Manduka","display","new","1",32
"2024-02-28","Twillory","display","returning","1",5
"2024-02-28","Baby Tula","display","returning","1",5
"2024-02-28","Monica & Andy Inc.","display","returning","5",50
"2024-02-28","Dagne Dover","display","new","4",120
"2024-02-28","Twillory","click","new","1",15
"2024-02-28","Girlfriend Collective","display","returning","4",20
"2024-02-28","Bodily","display","returning","5",60
"2024-02-28","Curie","display","returning","2",10
"2024-02-28","Caden Lane","click","new","1",20
"2024-02-28","Hedley & Bennett","display","returning","1",24.97
"2024-02-28","Bodily","display","new","2",70
"2024-02-28","Caden Lane","display","new","12",240
"2024-02-28","Cali's Books","display","returning","1",8
"2024-02-28","Dr. Squatch","display","new","2",50
"2024-02-28","Viori Beauty","display","returning","1",8
"2024-02-28","MANSCAPED","display","lapsed","1",0.01
"2024-02-28","Mario Badescu Skin Care","display","returning","1",0
"2024-02-28","Afloral","click","new","1",30
"2024-02-28","Glamnetic","display","returning","6",60
"2024-02-28","Serenity Kids","display","returning","1",0
"2024-02-28","Storq","display","returning","1",20
"2024-02-28","Needed","display","new","2",100
"2024-02-28","Dropps","display","returning","1",5
"2024-02-28","For Days","display","returning","4",60
"2024-02-28","Glamnetic","click","returning","2",20
"2024-02-28","Gathre","display","lapsed","1",20
"2024-02-28","Dollar Shave Club","display","new","1",30
"2024-02-28","Julep","click","new","1",10
"2024-02-28","Tubby Todd Bath Co.","click","new","1",10
"2024-02-28","Shinesty","display","new","1",20
"2024-02-28","Kopari","display","returning","4",120
"2024-02-28","ILIA","display","new","1",20
"2024-02-28","Dr. Squatch","click","returning","1",1
"2024-02-28","Seoul Ceuticals","display","returning","1",5
"2024-02-28","LIVELY","display","lapsed","1",35
"2024-02-28","Storq","display","lapsed","1",30
"2024-02-28","Som Sleep","display","returning","1",10
"2024-02-28","BlendJet","display","returning","1",5
"2024-02-28","TriLASTIN","display","returning","1",10
"2024-02-28","Laura Geller","click","returning","5",0
"2024-02-28","ByHeart","display","returning","2",20
"2024-02-28","Gibsonlook","display","returning","3",54
"2024-02-28","Foria","display","lapsed","1",20
"2024-02-28","Caden Lane","display","lapsed","3",60
"2024-02-28","Newton Baby","display","returning","1",0
"2024-02-28","Pretzels.com","display","new","1",25
"2024-02-28","Beyond Polish","display","new","1",8
"2024-02-28","Tula Skincare","display","new","2",100
"2024-02-28","Tushbaby","display","new","2",36
"2024-02-28","Liquid I.V.","display","returning","10",0
"2024-02-28","Carve Designs","display","returning","3",30
"2024-02-28","cbdMD","display","returning","1",5
"2024-02-28","Blueland","display","new","1",33
"2024-02-28","Love in Faith","click","returning","3",9
"2024-02-28","Winky Lux","display","returning","1",11
"2024-02-28","Coterie","display","returning","2",0
"2024-02-28","Dr. Squatch","click","new","1",25
"2024-02-28","Kopari","click","returning","1",30
"2024-02-28","Love in Faith","display","lapsed","3",30
"2024-02-29","Snuggle Me Organic","display","new","4",80
"2024-02-29","Bad Birdie","display","returning","1",5
"2024-02-29","ILIA","click","returning","2",40
"2024-02-29","Caden Lane","click","new","2",40
"2024-02-29","Licorice","display","new","2",50
"2024-02-29","Tushbaby","click","returning","1",5
"2024-02-29","Newton Baby","display","new","4",12
"2024-02-29","Ursa Major","display","returning","4",39.92
"2024-02-29","BlendJet","click","new","1",10
"2024-02-29","Dr. Squatch","display","returning","17",17
"2024-02-29","Compass Coffee","display","returning","1",20
"2024-02-29","M.M.LaFleur","display","returning","2",100
"2024-02-29","NEIWAI","display","lapsed","1",40
"2024-02-29","Girlfriend Collective","display","lapsed","1",25
"2024-02-29","Tushbaby","display","new","1",18
"2024-02-29","Posh Peanut","click","new","1",20
"2024-02-29","Kopari","display","returning","3",90
"2024-02-29","Beginning Boutique","display","new","1",30
"2024-02-29","Sol de Janeiro","display","returning","24",130
"2024-02-29","Ancient Nutrition","display","returning","1",5
"2024-02-29","Primally Pure","display","new","3",30
"2024-02-29","Ursa Major","display","new","1",30
"2024-02-29","Caden Lane","display","new","16",320
"2024-02-29","ByHeart","display","returning","1",10
"2024-02-29","UNTUCKit","display","returning","3",60
"2024-02-29","Viori Beauty","display","lapsed","2",30
"2024-02-29","ByHeart","display","new","1",30
"2024-02-29","Wildfang","display","returning","2",30
"2024-02-29","woolino","display","new","1",12
"2024-02-29","BlendJet","display","new","3",30
"2024-02-29","Liquid I.V.","display","returning","4",0
"2024-02-29","Curie","display","returning","1",5
"2024-02-29","Little Words Project","click","returning","1",10
"2024-02-29","Lalo","display","new","4",80
"2024-02-29","Tubby Todd Bath Co.","display","new","11",110
"2024-02-29","Liquid I.V.","display","new","2",70
"2024-02-29","Lalo","display","returning","4",40
"2024-02-29","MANSCAPED","display","new","2",0.02
"2024-02-29","Viori Beauty","display","new","1",15
"2024-02-29","MORI","display","returning","1",1
"2024-02-29","Gibsonlook","display","lapsed","1",38
"2024-02-29","August Uncommon Tea","display","returning","1",15
"2024-02-29","Love in Faith","display","lapsed","4",40
"2024-02-29","Muslin Comfort","display","returning","1",5
"2024-02-29","SolaWave","display","returning","2",20
"2024-02-29","Curie","display","new","1",10
"2024-02-29","Sijo","display","lapsed","1",80
"2024-02-29","Dr. Motion","display","returning","1",1.5
"2024-02-29","Vacation®","click","new","1",14
"2024-02-29","Licorice","click","new","1",25
"2024-02-29","Surely Wines","click","new","1",40
"2024-02-29","LIVELY","display","lapsed","1",35
"2024-02-29","Bad Birdie","display","lapsed","1",50
"2024-02-29","Oradina","display","returning","1",20
"2024-02-29","Softies","click","returning","1",13.5
"2024-02-29","ILIA","display","lapsed","3",60
"2024-02-29","Dermaclara, LLC","display","new","1",15
"2024-02-29","Vegamour","display","returning","1",0
"2024-02-29","Vegamour","display","new","3",150
"2024-02-29","Wolf & Shepherd","display","lapsed","2",100
"2024-02-29","Love in Faith","click","returning","3",9
"2024-02-29","For Days","display","returning","6",72
"2024-02-29","Glamnetic","click","returning","1",10
"2024-02-29","Petaluma","display","returning","1",5
"2024-02-29","Buffbunny Collection","display","returning","7",28
"2024-02-29","Wolf & Shepherd","display","returning","4",60
"2024-02-29","12|12","display","returning","2",20
"2024-02-29","Girlfriend Collective","display","new","1",25
"2024-02-29","Native Pet","display","returning","1",15
"2024-02-29","ILIA","display","new","4",80
"2024-02-29","Posh Peanut","display","new","1",20
"2024-02-29","Electric Picks Jewelry","display","lapsed","2",60
"2024-02-29","Love in Faith","click","new","4",40
"2024-02-29","Girlfriend Collective","display","returning","4",20
"2024-02-29","Dagne Dover","display","returning","2",40
"2024-02-29","Beekman 1802","display","new","1",35
"2024-02-29","Dr. Squatch","click","new","1",25
"2024-02-29","Nanit","display","lapsed","1",50
"2024-02-29","Sol de Janeiro","click","returning","2",10
"2024-02-29","Love in Faith","click","lapsed","1",10
"2024-02-29","Canopy","display","returning","1",0
"2024-02-29","Birthdate Co.","display","new","1",50
"2024-02-29","Glamnetic","display","new","1",30
"2024-02-29","BlendJet","display","returning","3",15
"2024-02-29","Dirty Labs","display","new","2",40
"2024-02-29","Buffbunny Collection","display","lapsed","1",12
"2024-02-29","Dropps","display","returning","5",25
"2024-02-29","Beekman 1802","display","returning","3",30
"2024-02-29","Tower 28 Beauty","display","returning","2",10
"2024-02-29","Laura Geller","click","new","18",270
"2024-02-29","Viori Beauty","click","new","1",15
"2024-02-29","Coterie","click","new","1",16.5
"2024-02-29","Moonglow","display","returning","2",30
"2024-02-29","Viori Beauty","display","returning","5",40
"2024-02-29","Nanit","display","returning","5",125
"2024-02-29","Tower 28 Beauty","display","new","2",30
"2024-02-29","For Days","click","returning","1",12
"2024-02-29","Caden Lane","display","returning","15",150
"2024-02-29","Dr. Squatch","click","returning","1",1
"2024-02-29","SPONGELLE","display","returning","1",15
"2024-02-29","Anyday","click","new","1",33
"2024-02-29","Dermaclara, LLC","display","returning","1",10
"2024-02-29","MANSCAPED","display","returning","3",0.03
"2024-02-29","For Days","click","new","1",35
"2024-02-29","Bodily","display","new","6",210
"2024-02-29","Gathre","display","lapsed","1",20
"2024-02-29","Kopari","display","new","1",35
"2024-02-29","Glamnetic","display","returning","4",40
"2024-02-29","Dollar Shave Club","display","returning","5",25
"2024-02-29","Dieux Skin","display","returning","1",1
"2024-02-29","Love in Faith","display","returning","25",75
"2024-02-29","Love in Faith","display","new","1",10
"2024-02-29","Little Words Project","display","returning","5",50
"2024-02-29","cbdMD","display","returning","2",10
"2024-02-29","Dagne Dover","display","new","4",120
"2024-02-29","Gathre","display","new","1",20
"2024-02-29","Dollar Shave Club","display","new","1",30
"2024-02-29","Dropps","display","new","1",25
"2024-02-29","Liquid I.V.","click","new","1",35
"2024-02-29","Storq","display","returning","1",20
"2024-02-29","Afloral","display","lapsed","1",30
"2024-02-29","Otteroo","click","new","1",3.75
"2024-02-29","The HoneyPot","display","returning","1",5
"2024-02-29","Hedley & Bennett","click","new","2",80
"2024-02-29","Thorlos","display","returning","2",10
"2024-02-29","UNTUCKit","click","new","2",80
"2024-02-29","Solly Baby","display","new","2",36
"2024-02-29","Homesick Candles","display","returning","2",29.74
"2024-02-29","Posh Peanut","display","returning","3",0
"2024-02-29","D.S. & Durga","click","new","2",80
"2024-02-29","Wolf & Shepherd","display","new","1",50
"2024-02-29","Sol de Janeiro","click","new","3",20
"2024-02-29","DEUX","display","lapsed","1",15
"2024-02-29","Oars + Alps","display","returning","2",86
"2024-02-29","Glamnetic","click","new","2",60
"2024-02-29","SeaVees","display","new","1",10
"2024-02-29","Electric Picks Jewelry","display","returning","1",15
"2024-02-29","Blueland","display","new","1",0
"2024-02-29","JACK HENRY","display","returning","1",15
"2024-02-29","Tubby Todd Bath Co.","click","new","4",40
"2024-02-29","Billy Reid","display","returning","3",210
"2024-02-29","ILIA","display","returning","14",280
"2024-02-29","Moonglow","display","lapsed","1",20
"2024-02-29","Coterie","display","new","3",49.5
"2024-02-29","Afloral","display","returning","3",60
"2024-02-29","Needed","display","new","1",50
"2024-02-29","LIVELY","display","returning","1",20
"2024-02-29","Sol de Janeiro","display","new","13",100
"2024-02-29","Anyday","display","returning","1",33
"2024-02-29","Twillory","display","returning","2",10
"2024-02-29","Dame","click","new","1",35
"2024-02-29","Tini Lux","display","returning","2",10
"2024-02-29","NEIWAI","display","new","1",40
"2024-02-29","Little Words Project","display","lapsed","1",15
"2024-02-29","Monica & Andy Inc.","click","returning","1",10
"2024-02-29","Little Words Project","display","new","2",30
"2024-02-29","Viori Beauty","click","returning","2",16
"2024-02-29","Crown Affair","click","returning","1",12.72
"2024-02-29","Bodily","display","returning","10",120
"2024-02-29","Tubby Todd Bath Co.","display","returning","4",0
"2024-02-29","Beginning Boutique","display","returning","1",10
"2024-02-29","MANSCAPED","click","returning","1",0.01
"2024-02-29","Little Words Project","click","new","1",15
"2024-02-29","Shinesty","display","returning","1",10
"2024-02-29","Volcom","display","returning","3",24
"2024-02-29","EGG New York","display","returning","1",10
