disco_event_time,disco_order_time,DAYS_TO_ATTRIBUTION,EVENT_TYPE,CUSTOMER_TYPE,ATTRIBUTION_METHOD,BILLABLE_AMOUNT,event_sec_dist,order_sec_dist,avg_sec_dist,cl_order_num_count,claim?,cl_order_num,northbeam_platform,cl_source,cl_order_time,cl_event_time,cl_attribution_days
2024-01-24 21:27:01.965000+00:00,2024-01-27 13:43:17+00:00,3,display,new,direct_email_match,32,14162,1325,7744,5,,2391332,MNTN,mntn,2024-01-27 13:21:12+00:00,2024-01-24 17:30:59.679000+00:00,2
2024-01-17 13:04:38.214000+00:00,2024-01-21 22:25:54+00:00,4,display,returning,direct_email_match,20,7432,8123,7777,3,,2379750,Organic,direct,2024-01-21 20:10:31+00:00,2024-01-17 15:08:29.934000+00:00,4
2024-01-20 21:19:36.097000+00:00,2024-01-22 15:28:48+00:00,2,display,returning,direct_email_match,20,3133,12451,7792,3,,2381978,Organic,direct,2024-01-22 18:56:19+00:00,2024-01-20 22:11:48.917000+00:00,1
2024-01-09 13:05:43.223000+00:00,2024-01-16 14:31:05+00:00,7,display,new,direct_email_match,32,3473,12123,7798,5,,2368823,MNTN,mntn,2024-01-16 17:53:08+00:00,2024-01-09 12:07:50.003000+00:00,7
2024-01-03 23:06:50.528000+00:00,2024-01-07 15:37:13+00:00,4,display,returning,consumer_hash,20,7332,8300,7816,1,,2349907,Organic,direct,2024-01-07 13:18:53+00:00,2024-01-04 01:09:02.599000+00:00,3
2024-01-07 20:32:06.062000+00:00,2024-01-10 01:20:10+00:00,3,display,returning,direct_email_match,20,7825,7843,7834,2,,2355269,Klaviyo,utm medium - email,2024-01-10 03:30:53+00:00,2024-01-07 22:42:31.278000+00:00,2
2024-01-24 17:01:29.510000+00:00,2024-01-28 19:11:13+00:00,4,display,returning,direct_email_match,20,13337,2366,7851,1,,2394017,Organic,direct,2024-01-28 18:31:47+00:00,2024-01-24 13:19:12.675000+00:00,4
2023-12-31 23:01:45.113000+00:00,2024-01-02 16:07:31+00:00,2,display,new,order_mapping_hash,32,4878,10832,7855,17,,2339833,Organic,direct,2024-01-02 19:08:03+00:00,2024-01-01 00:23:02.967000+00:00,1
2024-01-10 12:57:43.967000+00:00,2024-01-17 11:12:38+00:00,7,display,new,direct_email_match,32,12453,3298,7876,2,,2370254,Organic,direct,2024-01-17 12:07:36+00:00,2024-01-10 16:25:17.283000+00:00,6
2024-01-10 15:12:09.103000+00:00,2024-01-12 15:07:20+00:00,2,display,returning,direct_email_match,20,13194,2582,7888,6,,2359439,Organic,direct,2024-01-12 15:50:22+00:00,2024-01-10 18:52:03.038000+00:00,1
2024-01-04 05:26:27.401000+00:00,2024-01-07 22:38:35+00:00,3,display,returning,order_mapping_hash,20,1781,14031,7906,5,,2351572,Organic,direct,2024-01-08 02:32:26+00:00,2024-01-04 05:56:08.812000+00:00,3
2024-01-20 16:33:42.661000+00:00,2024-01-22 16:05:32+00:00,2,display,new,direct_email_match,32,5573,10247,7910,3,,2381978,Facebook Ads,fb,2024-01-22 18:56:19+00:00,2024-01-20 18:06:35.925000+00:00,2
2024-01-27 19:35:37.389000+00:00,2024-01-31 16:29:06+00:00,4,display,returning,direct_email_match,20,2086,13745,7915,2,,2401049,Klaviyo,utm medium - email,2024-01-31 20:18:11+00:00,2024-01-27 19:00:51.404000+00:00,4
2024-01-26 06:39:41.005000+00:00,2024-01-29 03:53:43+00:00,3,display,returning,direct_email_match,20,10682,5160,7921,4,,2395876,Klaviyo,utm medium - email,2024-01-29 05:19:43+00:00,2024-01-26 03:41:39.435000+00:00,3
2024-01-25 20:34:43.287000+00:00,2024-01-29 00:45:45+00:00,4,display,new,direct_email_match,32,13989,1874,7931,10,,2395130,Facebook Ads,fb,2024-01-29 01:16:59+00:00,2024-01-26 00:27:52.202000+00:00,3
2024-01-06 02:34:12.803000+00:00,2024-01-07 04:58:41+00:00,1,display,returning,consumer_hash,20,6658,9254,7956,4,,2349385,Organic,direct,2024-01-07 02:24:27+00:00,2024-01-06 04:25:10.535000+00:00,0
2024-01-28 23:33:49.546000+00:00,2024-01-30 15:50:15+00:00,2,display,lapsed,direct_email_match,32,7511,8422,7967,1,,2398797,Google Ads,adwords,2024-01-30 18:10:37+00:00,2024-01-29 01:39:01.034000+00:00,1
2024-01-04 22:34:46.653000+00:00,2024-01-08 02:25:34+00:00,4,display,new,consumer_hash,32,15522,412,7967,5,,2351572,Organic,direct,2024-01-08 02:32:26+00:00,2024-01-05 02:53:29.082000+00:00,2
2024-01-07 13:09:16.362000+00:00,2024-01-13 00:44:10+00:00,6,display,returning,direct_email_match,20,6552,9402,7977,3,,2360870,Organic,direct,2024-01-13 03:20:52+00:00,2024-01-07 14:58:28.668000+00:00,5
2024-01-20 01:40:13.121000+00:00,2024-01-27 14:42:11+00:00,7,display,returning,direct_email_match,20,12599,3368,7983,5,,2391374,Organic,direct,2024-01-27 13:46:03+00:00,2024-01-20 05:10:11.702000+00:00,7
2023-12-25 23:42:50.576000+00:00,2024-01-01 01:47:51+00:00,7,display,returning,order_mapping_hash,20,4508,11471,7990,9,no,2336335,Organic,direct,2024-01-01 04:59:02+00:00,2023-12-25 22:27:42.320000+00:00,6
2024-01-17 23:11:29.924000+00:00,2024-01-24 03:34:00+00:00,7,display,returning,direct_email_match,20,7149,8842,7995,7,,2384554,Organic,direct,2024-01-24 01:06:38+00:00,2024-01-18 01:10:38.670000+00:00,5
2024-01-07 18:15:11.043000+00:00,2024-01-09 11:44:20+00:00,2,display,returning,direct_email_match,20,14728,1267,7998,1,,2353682,Google Ads,adwords,2024-01-09 11:23:13+00:00,2024-01-07 22:20:39.190000+00:00,1
2023-12-29 17:36:41.260000+00:00,2024-01-02 23:56:12+00:00,4,display,returning,consumer_hash,20,15466,553,8010,5,,2340365,Klaviyo,utm medium - email,2024-01-02 23:46:59+00:00,2023-12-29 13:18:55.078000+00:00,4
2023-12-29 23:36:14.133000+00:00,2024-01-05 22:29:15+00:00,7,display,returning,direct_email_match,20,12370,3666,8018,2,,2346983,Facebook Organic,fb,2024-01-05 23:30:21+00:00,2023-12-30 03:02:24.081000+00:00,6
2024-01-01 20:26:44.347000+00:00,2024-01-06 17:25:36+00:00,5,display,returning,order_mapping_hash,20,15696,368,8032,4,,2348249,Google Ads,adwords,2024-01-06 17:31:44+00:00,2024-01-02 00:48:20.071000+00:00,4
2024-01-02 12:16:52.139000+00:00,2024-01-07 03:35:32+00:00,5,display,new,order_mapping_hash,32,5261,10810,8035,3,,2349048,Google Ads,adwords,2024-01-07 00:35:22+00:00,2024-01-02 13:44:32.813000+00:00,4
2024-01-17 02:29:56.848000+00:00,2024-01-19 02:21:36+00:00,2,display,lapsed,direct_email_match,32,14901,1183,8042,2,,2373636,Facebook Ads,fb,2024-01-19 02:41:19+00:00,2024-01-17 06:38:17.759000+00:00,1
2024-01-16 00:14:30.441000+00:00,2024-01-19 01:32:45+00:00,3,display,new,direct_email_match,32,2642,13478,8060,4,,2373066,Organic,direct,2024-01-18 21:48:07+00:00,2024-01-16 00:58:32.342000+00:00,2
2024-01-02 01:52:45.436000+00:00,2024-01-05 06:53:11+00:00,3,display,new,order_mapping_hash,32,330,15822,8076,5,,2345229,Organic,direct,2024-01-05 02:29:29+00:00,2024-01-02 01:58:15.261000+00:00,3
2024-01-25 00:16:02.710000+00:00,2024-01-27 18:25:54+00:00,2,display,new,direct_email_match,32,2523,13661,8092,2,,2392467,Organic,direct,2024-01-27 22:13:35+00:00,2024-01-25 00:58:05.814000+00:00,2
2024-01-07 04:11:43.040000+00:00,2024-01-12 04:34:34+00:00,5,display,returning,direct_email_match,20,7983,8220,8102,2,,2358623,Organic,direct,2024-01-12 02:17:34+00:00,2024-01-07 01:58:39.896000+00:00,5
2023-12-30 16:12:41.977000+00:00,2024-01-01 23:53:22+00:00,2,display,returning,order_mapping_hash,20,1071,15137,8104,1,,2338844,Klaviyo,utm medium - email,2024-01-02 04:05:39+00:00,2023-12-30 15:54:51.355000+00:00,2
2024-01-03 05:58:14.800000+00:00,2024-01-10 01:33:03+00:00,7,display,new,direct_email_match,32,16051,202,8126,1,,2355043,Klaviyo,utm medium - email,2024-01-10 01:29:41+00:00,2024-01-03 01:30:43.961000+00:00,6
2024-01-09 16:37:28.750000+00:00,2024-01-10 22:50:18+00:00,1,display,new,direct_email_match,32,14140,2130,8135,3,,2356512,Organic,direct,2024-01-10 23:25:48+00:00,2024-01-09 20:33:08.495000+00:00,1
2024-01-09 01:29:21.597000+00:00,2024-01-15 03:10:08+00:00,6,display,new,direct_email_match,32,2556,13720,8138,3,,2365861,Klaviyo,utm medium - email,2024-01-15 06:58:48+00:00,2024-01-09 02:11:58.025000+00:00,6
2023-12-30 17:48:09.394000+00:00,2024-01-03 06:15:31+00:00,4,display,new,consumer_hash,32,6687,9664,8176,3,,2341059,Organic,direct,2024-01-03 08:56:35+00:00,2023-12-30 15:56:42.366000+00:00,3
2024-01-12 13:19:23.697000+00:00,2024-01-15 15:27:41+00:00,3,display,new,direct_email_match,32,7768,8665,8217,5,,2366500,Organic,direct,2024-01-15 17:52:06+00:00,2024-01-12 15:28:51.921000+00:00,3
2024-01-09 00:06:01.625000+00:00,2024-01-11 14:24:39+00:00,2,display,lapsed,direct_email_match,32,2955,13540,8248,1,,2357819,Organic,direct,2024-01-11 18:10:19+00:00,2024-01-08 23:16:46.384000+00:00,2
2024-01-08 01:15:49.847000+00:00,2024-01-10 01:29:14+00:00,2,display,new,direct_email_match,32,9199,7299,8249,2,,2355269,Klaviyo,utm medium - email,2024-01-10 03:30:53+00:00,2024-01-07 22:42:31.278000+00:00,2
2024-01-12 02:38:15.426000+00:00,2024-01-19 13:20:22+00:00,7,display,returning,direct_email_match,20,8296,8225,8260,3,,2374314,Organic,direct,2024-01-19 15:37:27+00:00,2024-01-12 00:19:59.676000+00:00,7
2024-01-02 00:23:41.318000+00:00,2024-01-04 14:51:43+00:00,2,display,returning,order_mapping_hash,20,15920,602,8261,3,,2343703,Facebook Ads,fb,2024-01-04 15:01:45+00:00,2024-01-01 19:58:21.470000+00:00,2
2024-01-22 09:03:10.707000+00:00,2024-01-28 20:39:37+00:00,6,display,new,direct_email_match,32,3984,12540,8262,1,,2394914,Klaviyo,utm medium - email,2024-01-29 00:08:37+00:00,2024-01-22 10:09:34.823000+00:00,6
2023-12-31 14:44:45.675000+00:00,2024-01-03 10:27:47+00:00,3,display,returning,direct_email_match,20,16126,549,8337,1,,2341072,Organic,direct,2024-01-03 10:36:56+00:00,2023-12-31 10:15:59.743000+00:00,3
2023-12-27 17:13:54.543000+00:00,2024-01-03 16:55:26+00:00,7,display,returning,direct_email_match,20,2336,14348,8342,4,,2342158,Organic,direct,2024-01-03 20:54:34+00:00,2023-12-27 16:34:58.125000+00:00,7
2024-01-03 19:52:10.385000+00:00,2024-01-04 13:31:17+00:00,1,display,returning,consumer_hash,20,9973,6719,8346,2,,2343761,Google Ads,adwords,2024-01-04 15:23:16+00:00,2024-01-03 17:05:57.840000+00:00,0
2024-01-06 18:33:08.581000+00:00,2024-01-07 06:58:56+00:00,1,display,returning,consumer_hash,20,1087,15686,8386,3,,2349429,Organic Search,referral,2024-01-07 02:37:30+00:00,2024-01-06 18:51:15.194000+00:00,0
2024-01-19 21:11:39.049000+00:00,2024-01-22 15:06:36+00:00,3,display,new,consumer_hash,32,2470,14318,8394,1,,2381999,Klaviyo,utm medium - email,2024-01-22 19:05:14+00:00,2024-01-19 21:52:49.020000+00:00,2
2024-01-20 21:21:22.184000+00:00,2024-01-23 20:39:33+00:00,3,display,returning,direct_email_match,20,3599,13192,8395,6,,2384446,Organic,direct,2024-01-24 00:19:25+00:00,2024-01-20 20:21:23.437000+00:00,3
2024-01-23 15:33:38.286000+00:00,2024-01-30 19:37:00+00:00,7,display,new,direct_email_match,32,8324,8476,8400,4,,2398674,Facebook Ads,fb,2024-01-30 17:15:44+00:00,2024-01-23 13:14:54.370000+00:00,7
2024-01-27 15:33:57.418000+00:00,2024-01-31 17:11:33+00:00,4,display,new,direct_email_match,32,8722,8108,8415,10,,2400958,MNTN,mntn,2024-01-31 19:26:41+00:00,2024-01-27 13:08:35.505000+00:00,4
2024-01-16 03:11:38.343000+00:00,2024-01-22 05:53:23+00:00,6,display,returning,direct_email_match,20,2889,13941,8415,2,,2380625,Organic,direct,2024-01-22 02:01:02+00:00,2024-01-16 03:59:47.683000+00:00,5
2024-01-20 00:10:05.458000+00:00,2024-01-20 18:23:21+00:00,0,display,lapsed,direct_email_match,32,14377,2472,8424,6,,2377235,Organic,direct,2024-01-20 19:04:33+00:00,2024-01-20 04:09:41.958000+00:00,0
2024-01-04 21:31:51.281000+00:00,2024-01-06 04:14:29+00:00,2,display,new,consumer_hash,32,9459,7483,8471,3,,2347318,Facebook Ads,fb,2024-01-06 02:09:46+00:00,2024-01-05 00:09:30.224000+00:00,1
2024-01-05 20:05:37.453000+00:00,2024-01-06 22:01:18+00:00,1,display,returning,cookie_hash,20,3174,13769,8471,3,,2348326,Organic,direct,2024-01-06 18:11:49+00:00,2024-01-05 20:58:31.236000+00:00,0
2024-01-02 19:37:54.596000+00:00,2024-01-07 22:57:56+00:00,5,display,new,order_mapping_hash,32,4925,12078,8502,5,,2351536,Organic,direct,2024-01-08 02:19:14+00:00,2024-01-02 18:15:49.324000+00:00,5
2024-01-07 18:54:15.396000+00:00,2024-01-12 22:12:25+00:00,5,display,new,direct_email_match,32,2473,14544,8508,4,,2360716,Facebook Ads,fb,2024-01-13 02:14:49+00:00,2024-01-07 18:13:02.662000+00:00,5
2024-01-21 14:44:18.811000+00:00,2024-01-24 02:05:35+00:00,3,display,returning,direct_email_match,20,11111,5981,8546,1,,2384461,Google Ads,adwords,2024-01-24 00:25:54+00:00,2024-01-21 17:49:30.286000+00:00,2
2024-01-25 16:29:11.464000+00:00,2024-01-26 14:20:17+00:00,1,display,lapsed,direct_email_match,32,7936,9177,8556,7,,2389540,MNTN,mntn,2024-01-26 16:53:14+00:00,2024-01-25 14:16:55.804000+00:00,1
2024-01-01 02:16:17.565000+00:00,2024-01-04 15:40:45+00:00,3,display,returning,order_mapping_hash,20,3257,13875,8566,1,,2344370,Klaviyo,utm medium - email,2024-01-04 19:32:00+00:00,2024-01-01 03:10:34.223000+00:00,3
2023-12-27 22:02:06.944000+00:00,2024-01-01 00:02:33+00:00,5,display,new,order_mapping_hash,32,322,16982,8652,3,no,2336310,Organic,direct,2024-01-01 04:45:35+00:00,2023-12-27 22:07:28.996000+00:00,4
2023-12-30 17:22:11.835000+00:00,2024-01-02 14:23:44+00:00,3,display,new,consumer_hash,32,257,17059,8658,17,,2339833,Microsoft Ads,microsoft,2024-01-02 19:08:03+00:00,2023-12-30 17:26:28.619000+00:00,3
2024-01-08 14:42:26.212000+00:00,2024-01-11 20:14:08+00:00,3,display,returning,direct_email_match,20,4988,12351,8670,1,,2358295,Organic,direct,2024-01-11 23:39:59+00:00,2024-01-08 16:05:34.401000+00:00,3
2023-12-31 19:19:03.698000+00:00,2024-01-02 15:48:23+00:00,2,display,new,consumer_hash,32,16218,1187,8703,5,,2339345,Organic,direct,2024-01-02 15:28:36+00:00,2023-12-31 14:48:45.386000+00:00,2
2024-01-05 18:20:16.972000+00:00,2024-01-12 20:27:31+00:00,7,display,returning,direct_email_match,20,810,16629,8720,6,,2359439,Organic,direct,2024-01-12 15:50:22+00:00,2024-01-05 18:33:47.318000+00:00,6
2024-01-25 16:44:57+00:00,2024-01-29 19:23:53+00:00,4,display,new,consumer_hash,32,9974,7550,8762,2,,2396539,Facebook Ads,fb,2024-01-29 17:18:03+00:00,2024-01-25 19:31:11.093000+00:00,3
2024-01-01 16:00:59.607000+00:00,2024-01-05 23:16:43+00:00,4,display,new,consumer_hash,32,12161,5371,8766,7,,2347132,Organic,direct,2024-01-06 00:46:14+00:00,2024-01-01 12:38:18.625000+00:00,4
2024-01-09 02:51:03.466000+00:00,2024-01-16 05:06:25+00:00,7,display,new,direct_email_match,32,14383,3178,8780,2,,2367969,MNTN,mntn,2024-01-16 04:13:27+00:00,2024-01-09 06:50:46.020000+00:00,6
2024-01-03 02:30:52.958000+00:00,2024-01-05 15:17:48+00:00,2,display,new,consumer_hash,32,6773,10861,8817,7,,2346341,Klaviyo,utm medium - email,2024-01-05 18:18:49+00:00,2024-01-03 04:23:45.841000+00:00,2
2024-01-22 14:07:46.829000+00:00,2024-01-23 17:14:25+00:00,1,display,returning,direct_email_match,20,6453,11212,8832,3,,2383319,Facebook Ads,fb,2024-01-23 14:07:33+00:00,2024-01-22 15:55:19.521000+00:00,0
2024-01-26 00:06:35.302000+00:00,2024-01-27 21:41:46+00:00,1,display,new,direct_email_match,32,14951,2724,8838,3,,2392490,Google Ads,adwords,2024-01-27 22:27:10+00:00,2024-01-26 04:15:46.694000+00:00,1
2024-01-24 11:34:24.797000+00:00,2024-01-27 01:18:04+00:00,3,display,returning,order_mapping_hash,20,15057,2622,8839,2,,2390854,Organic Search,referral,2024-01-27 02:01:46+00:00,2024-01-24 15:45:21.479000+00:00,2
2024-01-17 02:51:21.555000+00:00,2024-01-19 01:33:04+00:00,2,display,new,direct_email_match,32,13616,4095,8856,2,,2373636,Facebook Ads,fb,2024-01-19 02:41:19+00:00,2024-01-17 06:38:17.759000+00:00,1
2024-01-24 17:38:33.991000+00:00,2024-01-30 18:16:22+00:00,6,display,returning,direct_email_match,20,1411,16374,8893,3,,2398262,Organic,direct,2024-01-30 13:43:28+00:00,2024-01-24 17:15:02.888000+00:00,5
2024-01-18 18:52:01.522000+00:00,2024-01-25 15:31:18+00:00,7,display,returning,direct_email_match,20,5253,12563,8908,2,,2387019,Organic Search,referral,2024-01-25 12:01:55+00:00,2024-01-18 17:24:28.405000+00:00,6
2024-01-06 08:02:18.738000+00:00,2024-01-06 16:19:47+00:00,0,display,new,order_mapping_hash,32,15866,1989,8927,4,,2348022,Facebook Ads,fb,2024-01-06 15:46:38+00:00,2024-01-06 03:37:53.214000+00:00,0
2024-01-24 23:15:01.349000+00:00,2024-01-27 14:45:32+00:00,3,display,returning,direct_email_match,20,14309,3569,8939,5,,2391374,Organic,direct,2024-01-27 13:46:03+00:00,2024-01-25 03:13:30.060000+00:00,2
2024-01-15 21:49:32.154000+00:00,2024-01-22 23:39:37+00:00,7,display,returning,direct_email_match,20,5407,12516,8961,8,,2382887,Organic,direct,2024-01-23 03:08:13+00:00,2024-01-15 20:19:25.321000+00:00,7
2024-01-02 05:17:04.971000+00:00,2024-01-03 02:21:13+00:00,1,display,returning,order_mapping_hash,20,8556,9457,9006,1,,2340950,Facebook Ads,utm medium -,2024-01-03 04:58:50+00:00,2024-01-02 07:39:40.837000+00:00,0
2024-01-05 22:22:09.992000+00:00,2024-01-07 17:38:01+00:00,2,display,returning,consumer_hash,20,17210,812,9011,5,,2350451,Klaviyo,utm medium - email,2024-01-07 17:51:33+00:00,2024-01-06 03:09:00.445000+00:00,1
2024-01-03 08:07:48.760000+00:00,2024-01-06 01:00:30+00:00,3,display,returning,consumer_hash,20,3236,14869,9053,4,,2346700,Organic Search,referral,2024-01-05 20:52:41+00:00,2024-01-03 09:01:45.116000+00:00,2
2024-01-23 08:10:13.791000+00:00,2024-01-23 15:46:25+00:00,0,display,returning,direct_email_match,20,14424,3720,9072,2,,2383625,Google Ads,adwords,2024-01-23 16:48:25+00:00,2024-01-23 12:10:37.314000+00:00,0
2024-01-01 17:20:47.822000+00:00,2024-01-04 04:32:44+00:00,3,display,new,consumer_hash,32,7476,10676,9076,4,,2342703,Facebook Ads,utm medium - paid,2024-01-04 01:34:48+00:00,2024-01-01 15:16:11.459000+00:00,2
2024-01-06 22:57:03.617000+00:00,2024-01-13 11:42:30+00:00,7,display,returning,direct_email_match,20,11563,6601,9082,3,,2361259,Organic,direct,2024-01-13 13:32:31+00:00,2024-01-07 02:09:46.621000+00:00,6
2024-01-24 18:17:46.245000+00:00,2024-01-28 19:07:04+00:00,4,display,new,direct_email_match,32,86,18083,9085,3,,2394912,Klaviyo,utm medium - email,2024-01-29 00:08:27+00:00,2024-01-24 18:19:12.478000+00:00,4
2024-01-02 22:55:23.754000+00:00,2024-01-05 21:57:03+00:00,3,display,returning,order_mapping_hash,20,5190,13094,9142,7,,2346341,Facebook Ads,fb,2024-01-05 18:18:49+00:00,2024-01-03 00:21:53.850000+00:00,2
2024-01-13 13:52:30.904000+00:00,2024-01-17 09:39:13+00:00,4,display,returning,direct_email_match,20,18283,26,9154,1,,2370212,Organic,direct,2024-01-17 09:39:39+00:00,2024-01-13 18:57:13.697000+00:00,3
2024-01-21 22:57:34.908000+00:00,2024-01-24 18:39:24+00:00,3,display,returning,direct_email_match,20,1731,16580,9155,1,,2386190,Google Ads,adwords,2024-01-24 23:15:44+00:00,2024-01-21 22:28:44.041000+00:00,3
2024-01-21 00:01:01.058000+00:00,2024-01-27 23:13:24+00:00,6,display,new,direct_email_match,32,4138,14208,9173,2,,2392100,Organic,direct,2024-01-27 19:16:36+00:00,2024-01-21 01:09:59.180000+00:00,6
2023-12-26 11:48:11.955000+00:00,2024-01-01 17:15:55+00:00,6,display,new,order_mapping_hash,32,8461,9908,9184,7,no,2336704,MNTN,mntn,2024-01-01 14:30:47+00:00,2023-12-26 14:09:12.502000+00:00,6
2024-01-15 20:50:03.242000+00:00,2024-01-22 19:30:39+00:00,7,display,new,direct_email_match,32,16972,1399,9185,4,,2382100,Google Ads,adwords,2024-01-22 19:53:58+00:00,2024-01-16 01:32:54.863000+00:00,6
2024-01-12 06:33:58.964000+00:00,2024-01-17 04:25:06+00:00,5,display,returning,direct_email_match,20,17916,484,9200,1,,2370078,Organic,direct,2024-01-17 04:33:10+00:00,2024-01-12 01:35:22.565000+00:00,5
2024-01-01 02:15:26.171000+00:00,2024-01-08 19:38:42+00:00,7,display,lapsed,direct_email_match,32,1187,17229,9208,3,,2353095,MNTN,mntn,2024-01-09 00:25:51+00:00,2024-01-01 01:55:39.153000+00:00,7
2024-01-01 14:32:03.997000+00:00,2024-01-02 11:17:00+00:00,1,display,returning,consumer_hash,20,2325,16230,9278,1,,2339386,Organic,direct,2024-01-02 15:47:30+00:00,2024-01-01 15:10:49.197000+00:00,1
2024-01-23 22:15:06.775000+00:00,2024-01-27 17:56:34+00:00,4,display,new,direct_email_match,32,12435,6138,9286,2,,2391702,Klaviyo,utm medium - email,2024-01-27 16:14:16+00:00,2024-01-23 18:47:52.021000+00:00,3
2024-01-13 11:38:02.057000+00:00,2024-01-19 10:01:16+00:00,6,display,returning,direct_email_match,20,18553,29,9291,2,,2373908,Klaviyo,utm medium - email,2024-01-19 10:01:45+00:00,2024-01-13 16:47:14.776000+00:00,5
2024-01-16 00:27:05.903000+00:00,2024-01-16 12:04:36+00:00,0,display,returning,direct_email_match,20,14185,4496,9341,2,,2368285,Google Ads,adwords,2024-01-16 13:19:32+00:00,2024-01-16 04:23:30.915000+00:00,0
2024-01-18 21:08:09.087000+00:00,2024-01-23 00:06:35+00:00,5,display,returning,direct_email_match,20,5726,12969,9347,3,,2382167,Google Ads,adwords,2024-01-22 20:30:26+00:00,2024-01-18 22:43:34.638000+00:00,3
2024-01-06 15:49:20.890000+00:00,2024-01-12 22:52:02+00:00,6,display,returning,direct_email_match,20,16803,1898,9351,3,,2360292,Organic,direct,2024-01-12 22:20:24+00:00,2024-01-06 11:09:17.874000+00:00,6
2024-01-27 06:14:39.236000+00:00,2024-01-29 06:41:42+00:00,2,display,new,direct_email_match,32,5061,13657,9359,1,,2395556,Klaviyo,utm medium - email,2024-01-29 02:54:05+00:00,2024-01-27 04:50:18.247000+00:00,1
2024-01-02 18:30:09.428000+00:00,2024-01-07 21:21:32+00:00,5,display,returning,order_mapping_hash,20,860,17862,9361,5,,2351536,Organic,direct,2024-01-08 02:19:14+00:00,2024-01-02 18:15:49.324000+00:00,5
2024-01-09 14:20:09.412000+00:00,2024-01-09 20:20:03+00:00,0,display,new,device_identifier_hash,32,13186,5576,9381,3,,2354700,Organic,direct,2024-01-09 21:52:59+00:00,2024-01-09 17:59:55.175000+00:00,0
2024-01-15 23:49:24.932000+00:00,2024-01-17 23:58:25+00:00,2,display,new,direct_email_match,32,3511,15256,9383,2,,2371890,Organic,direct,2024-01-18 04:12:41+00:00,2024-01-16 00:47:55.480000+00:00,2
2024-01-24 01:13:14.076000+00:00,2024-01-30 21:25:58+00:00,6,display,lapsed,direct_email_match,32,12338,6467,9403,5,,2399368,Klaviyo,utm medium - email,2024-01-30 23:13:45+00:00,2024-01-23 21:47:35.827000+00:00,7
2023-12-31 05:29:31.613000+00:00,2024-01-05 08:53:09+00:00,5,display,new,order_mapping_hash,32,7763,11099,9431,2,,2345614,Organic,direct,2024-01-05 11:58:08+00:00,2023-12-31 03:20:08.891000+00:00,5
2024-01-13 21:39:41.055000+00:00,2024-01-18 00:24:19+00:00,5,display,returning,direct_email_match,20,11615,7250,9432,7,,2371714,Organic,direct,2024-01-18 02:25:09+00:00,2024-01-14 00:53:15.821000+00:00,4
2024-01-13 09:26:27.770000+00:00,2024-01-16 01:38:11+00:00,3,display,new,order_mapping_hash,32,4071,14817,9444,2,,2368108,Klaviyo,utm medium - email,2024-01-16 05:45:08+00:00,2024-01-13 10:34:18.279000+00:00,2
2023-12-27 17:55:47.805000+00:00,2024-01-02 07:48:56+00:00,6,display,returning,order_mapping_hash,20,1744,17156,9450,5,,2338691,Organic,direct,2024-01-02 03:03:00+00:00,2023-12-27 17:26:44.195000+00:00,5
2024-01-18 00:35:36.243000+00:00,2024-01-20 00:28:06+00:00,2,display,returning,direct_email_match,20,11151,7752,9451,4,,2375684,MNTN,mntn,2024-01-20 02:37:18+00:00,2024-01-18 03:41:27.209000+00:00,1
2024-01-19 14:49:14.335000+00:00,2024-01-20 06:49:48+00:00,1,display,returning,direct_email_match,20,3817,15150,9483,4,,2375684,MNTN,mntn,2024-01-20 02:37:18+00:00,2024-01-19 13:45:37.445000+00:00,0
2024-01-14 07:28:04.654000+00:00,2024-01-21 20:10:07+00:00,7,display,new,direct_email_match,32,1461,17571,9516,6,,2380394,MNTN,mntn,2024-01-22 01:02:58+00:00,2024-01-14 07:03:44.123000+00:00,7
2023-12-31 17:22:12.012000+00:00,2024-01-07 14:08:05+00:00,7,display,returning,order_mapping_hash,20,808,18308,9558,3,,2350629,Rakuten,utm medium -,2024-01-07 19:13:13+00:00,2023-12-31 17:08:44.235000+00:00,7
2024-01-15 02:43:28.620000+00:00,2024-01-20 15:24:09+00:00,5,display,lapsed,direct_email_match,32,13695,5430,9563,2,,2376228,Organic,direct,2024-01-20 13:53:39+00:00,2024-01-14 22:55:13.556000+00:00,5
2023-12-26 16:21:13.595000+00:00,2024-01-02 13:52:15+00:00,7,display,returning,order_mapping_hash,20,5535,13640,9587,1,,2339620,Facebook Ads,fb,2024-01-02 17:39:35+00:00,2023-12-26 17:53:28.563000+00:00,6
2024-01-09 00:04:04.545000+00:00,2024-01-16 22:46:50+00:00,7,display,new,direct_email_match,32,9663,9524,9593,1,,2369676,Organic,direct,2024-01-17 01:25:34+00:00,2024-01-08 21:23:01.623000+00:00,8
2024-01-14 10:46:40.959000+00:00,2024-01-15 06:58:23+00:00,1,display,returning,direct_email_match,20,3113,16093,9603,1,,2365508,Organic,direct,2024-01-15 02:30:10+00:00,2024-01-14 09:54:47.757000+00:00,0
2024-01-15 22:20:23.848000+00:00,2024-01-20 15:06:39+00:00,5,display,returning,direct_email_match,20,3991,15234,9613,5,,2377283,Organic Search,referral,2024-01-20 19:20:33+00:00,2024-01-15 21:13:52.369000+00:00,4
