event_time,order_time,EVENT_CLASSIFICATION,CONVERSION_TYPE,CUSTOMER_TYPE,ATTRIBUTION_METHOD,DAYS_TO_ATTRIBUTION,BILLABLE_AMOUNT,event_date,order_date,event_hour,order_hour,event_minute,order_minute,event_second,order_second
2024-01-14 13:48:33.904000+00:00,2024-01-14 19:49:50+00:00,display,cross-sell,returning,direct_email_match,0,20.0,2024-01-14,2024-01-14,13,19,48,49,33,50
2024-01-14 13:53:56.024000+00:00,2024-01-18 00:50:09+00:00,display,cross-sell,returning,direct_email_match,4,20.0,2024-01-14,2024-01-18,13,0,53,50,56,9
2024-01-14 14:31:01.904000+00:00,2024-01-21 04:54:20+00:00,display,cross-sell,new,order_mapping_hash,7,32.0,2024-01-14,2024-01-21,14,4,31,54,1,20
2024-01-14 14:31:01.904000+00:00,2024-01-21 18:01:32+00:00,display,cross-sell,returning,order_mapping_hash,7,20.0,2024-01-14,2024-01-21,14,18,31,1,1,32
2024-01-14 19:06:05.069000+00:00,2024-01-15 15:53:00+00:00,display,cross-sell,returning,direct_email_match,1,20.0,2024-01-14,2024-01-15,19,15,6,53,5,0
2024-01-14 19:14:45.925000+00:00,2024-01-17 20:19:08+00:00,display,cross-sell,returning,direct_email_match,3,20.0,2024-01-14,2024-01-17,19,20,14,19,45,8
2024-01-14 19:45:28.205000+00:00,2024-01-19 16:14:56+00:00,display,cross-sell,returning,direct_email_match,5,20.0,2024-01-14,2024-01-19,19,16,45,14,28,56
2023-12-25 15:52:17.833000+00:00,2024-01-01 13:44:41+00:00,display,cross-sell,returning,consumer_hash,7,20.0,2023-12-25,2024-01-01,15,13,52,44,17,41
2024-01-03 01:20:05.691000+00:00,2024-01-04 14:23:58+00:00,display,cross-sell,returning,consumer_hash,1,20.0,2024-01-03,2024-01-04,1,14,20,23,5,58
2024-01-03 01:27:43.825000+00:00,2024-01-06 13:16:15+00:00,display,cross-sell,lapsed,consumer_hash,3,32.0,2024-01-03,2024-01-06,1,13,27,16,43,15
2024-01-03 01:50:50.341000+00:00,2024-01-03 14:41:57+00:00,display,cross-sell,lapsed,consumer_hash,0,32.0,2024-01-03,2024-01-03,1,14,50,41,50,57
2024-01-03 01:51:48.777000+00:00,2024-01-08 23:58:57+00:00,display,cross-sell,new,consumer_hash,5,32.0,2024-01-03,2024-01-08,1,23,51,58,48,57
2024-01-03 02:23:42.441000+00:00,2024-01-04 18:54:58+00:00,display,cross-sell,returning,consumer_hash,1,20.0,2024-01-03,2024-01-04,2,18,23,54,42,58
2024-01-03 02:30:52.958000+00:00,2024-01-05 15:17:48+00:00,display,cross-sell,new,consumer_hash,2,32.0,2024-01-03,2024-01-05,2,15,30,17,52,48
2024-01-26 09:00:03.719000+00:00,2024-01-30 04:03:16+00:00,display,cross-sell,new,direct_email_match,4,32.0,2024-01-26,2024-01-30,9,4,0,3,3,16
2024-01-26 11:06:32.725000+00:00,2024-01-26 13:43:14+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,2024-01-26,2024-01-26,11,13,6,43,32,14
2024-01-26 11:55:16.337000+00:00,2024-01-26 12:11:20+00:00,click,cross-sell,new,device_identifier_hash,0,32.0,2024-01-26,2024-01-26,11,12,55,11,16,20
2024-01-26 12:46:26.718000+00:00,2024-01-26 14:10:01+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,2024-01-26,2024-01-26,12,14,46,10,26,1
2024-01-26 12:52:41.160000+00:00,2024-01-26 22:55:09+00:00,display,cross-sell,new,direct_email_match,0,32.0,2024-01-26,2024-01-26,12,22,52,55,41,9
2024-01-26 12:57:00.165000+00:00,2024-01-26 15:43:18+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,2024-01-26,2024-01-26,12,15,57,43,0,18
2023-12-27 01:07:35.800000+00:00,2024-01-01 17:09:10+00:00,display,cross-sell,returning,order_mapping_hash,5,20.0,2023-12-27,2024-01-01,1,17,7,9,35,10
2023-12-27 01:27:48.689000+00:00,2024-01-03 23:00:12+00:00,display,cross-sell,returning,consumer_hash,7,20.0,2023-12-27,2024-01-03,1,23,27,0,48,12
2023-12-27 02:01:30.453000+00:00,2024-01-02 04:58:33+00:00,display,cross-sell,returning,direct_email_match,6,20.0,2023-12-27,2024-01-02,2,4,1,58,30,33
2023-12-27 02:05:47.316000+00:00,2024-01-01 18:46:00+00:00,display,cross-sell,returning,cookie_hash,5,20.0,2023-12-27,2024-01-01,2,18,5,46,47,0
2023-12-28 02:37:47.264000+00:00,2024-01-01 07:41:31+00:00,display,cross-sell,returning,direct_email_match,4,20.0,2023-12-28,2024-01-01,2,7,37,41,47,31
2023-12-28 02:59:13.754000+00:00,2024-01-04 19:27:11+00:00,display,cross-sell,returning,consumer_hash,7,20.0,2023-12-28,2024-01-04,2,19,59,27,13,11
2023-12-28 03:00:00.279000+00:00,2024-01-01 04:58:34+00:00,display,cross-sell,returning,consumer_hash,4,20.0,2023-12-28,2024-01-01,3,4,0,58,0,34
2023-12-28 03:33:38.645000+00:00,2024-01-03 17:38:05+00:00,display,cross-sell,returning,consumer_hash,6,20.0,2023-12-28,2024-01-03,3,17,33,38,38,5
2023-12-28 03:34:07.919000+00:00,2024-01-01 05:47:09+00:00,display,cross-sell,returning,consumer_hash,4,20.0,2023-12-28,2024-01-01,3,5,34,47,7,9
2023-12-28 03:42:32.654000+00:00,2024-01-01 16:37:02+00:00,display,cross-sell,returning,consumer_hash,4,20.0,2023-12-28,2024-01-01,3,16,42,37,32,2
2023-12-28 16:53:50.756000+00:00,2024-01-03 14:06:50+00:00,display,cross-sell,returning,order_mapping_hash,6,20.0,2023-12-28,2024-01-03,16,14,53,6,50,50
2023-12-28 16:54:28.401000+00:00,2024-01-04 01:41:55+00:00,display,cross-sell,returning,order_mapping_hash,7,20.0,2023-12-28,2024-01-04,16,1,54,41,28,55
2023-12-28 17:02:37.571000+00:00,2024-01-03 16:11:53+00:00,display,cross-sell,returning,order_mapping_hash,6,20.0,2023-12-28,2024-01-03,17,16,2,11,37,53
2023-12-28 17:19:50.473000+00:00,2024-01-03 20:19:38+00:00,display,cross-sell,new,consumer_hash,6,32.0,2023-12-28,2024-01-03,17,20,19,19,50,38
2024-01-18 23:34:12.705000+00:00,2024-01-22 02:11:55+00:00,display,cross-sell,returning,direct_email_match,4,20.0,2024-01-18,2024-01-22,23,2,34,11,12,55
2024-01-18 23:34:12.705000+00:00,2024-01-25 02:38:11+00:00,display,cross-sell,returning,direct_email_match,7,20.0,2024-01-18,2024-01-25,23,2,34,38,12,11
2024-01-19 00:16:06.546000+00:00,2024-01-20 10:45:11+00:00,click,cross-sell,new,direct_email_match,1,32.0,2024-01-19,2024-01-20,0,10,16,45,6,11
2024-01-18 21:08:09.087000+00:00,2024-01-23 00:06:35+00:00,display,cross-sell,returning,direct_email_match,5,20.0,2024-01-18,2024-01-23,21,0,8,6,9,35
2024-01-18 22:29:30.382000+00:00,2024-01-25 22:19:11+00:00,display,cross-sell,returning,direct_email_match,7,20.0,2024-01-18,2024-01-25,22,22,29,19,30,11
2024-01-26 17:44:03.558000+00:00,2024-01-31 16:01:32+00:00,display,cross-sell,returning,direct_email_match,5,20.0,2024-01-26,2024-01-31,17,16,44,1,3,32
2024-01-26 18:11:56.835000+00:00,2024-01-29 08:29:33+00:00,display,cross-sell,lapsed,direct_email_match,3,32.0,2024-01-26,2024-01-29,18,8,11,29,56,33
2024-01-26 18:53:03.102000+00:00,2024-01-31 23:28:24+00:00,display,cross-sell,new,direct_email_match,5,32.0,2024-01-26,2024-01-31,18,23,53,28,3,24
2024-01-19 20:41:52.713000+00:00,2024-01-26 21:44:29+00:00,display,cross-sell,new,direct_email_match,7,32.0,2024-01-19,2024-01-26,20,21,41,44,52,29
2024-01-19 20:51:25.216000+00:00,2024-01-25 01:07:28+00:00,display,cross-sell,returning,direct_email_match,6,20.0,2024-01-19,2024-01-25,20,1,51,7,25,28
2024-01-19 21:11:18.061000+00:00,2024-01-19 21:46:48+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,2024-01-19,2024-01-19,21,21,11,46,18,48
2024-01-19 21:11:39.049000+00:00,2024-01-22 15:06:36+00:00,display,cross-sell,new,consumer_hash,3,32.0,2024-01-19,2024-01-22,21,15,11,6,39,36
2024-01-19 21:18:30.550000+00:00,2024-01-21 16:21:13+00:00,display,cross-sell,new,direct_email_match,2,32.0,2024-01-19,2024-01-21,21,16,18,21,30,13
2024-01-19 21:25:38.584000+00:00,2024-01-23 04:49:15+00:00,display,cross-sell,returning,consumer_hash,4,20.0,2024-01-19,2024-01-23,21,4,25,49,38,15
2024-01-19 21:40:45.298000+00:00,2024-01-20 18:45:58+00:00,display,cross-sell,new,direct_email_match,1,32.0,2024-01-19,2024-01-20,21,18,40,45,45,58
2024-01-19 21:41:32.220000+00:00,2024-01-25 03:19:41+00:00,display,cross-sell,lapsed,direct_email_match,6,32.0,2024-01-19,2024-01-25,21,3,41,19,32,41
2024-01-19 19:20:40.511000+00:00,2024-01-19 19:25:29+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,2024-01-19,2024-01-19,19,19,20,25,40,29
2024-01-19 19:22:56.737000+00:00,2024-01-26 17:17:40+00:00,display,cross-sell,returning,direct_email_match,7,20.0,2024-01-19,2024-01-26,19,17,22,17,56,40
2024-01-19 19:37:59.992000+00:00,2024-01-21 21:41:41+00:00,display,cross-sell,returning,direct_email_match,2,20.0,2024-01-19,2024-01-21,19,21,37,41,59,41
2024-01-19 20:09:11.414000+00:00,2024-01-23 01:13:37+00:00,display,cross-sell,new,direct_email_match,4,32.0,2024-01-19,2024-01-23,20,1,9,13,11,37
2024-01-20 13:38:04.714000+00:00,2024-01-21 23:54:42+00:00,display,cross-sell,returning,direct_email_match,1,20.0,2024-01-20,2024-01-21,13,23,38,54,4,42
2024-01-20 13:42:09.469000+00:00,2024-01-23 14:36:07+00:00,display,cross-sell,returning,direct_email_match,3,20.0,2024-01-20,2024-01-23,13,14,42,36,9,7
2024-01-20 14:18:11.604000+00:00,2024-01-22 01:17:33+00:00,display,cross-sell,returning,direct_email_match,2,20.0,2024-01-20,2024-01-22,14,1,18,17,11,33
2024-01-20 14:18:24.480000+00:00,2024-01-20 19:30:10+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,2024-01-20,2024-01-20,14,19,18,30,24,10
2024-01-20 14:43:52.980000+00:00,2024-01-20 17:57:33+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,2024-01-20,2024-01-20,14,17,43,57,52,33
2024-01-20 14:45:26.986000+00:00,2024-01-20 15:14:32+00:00,click,cross-sell,returning,device_identifier_hash,0,20.0,2024-01-20,2024-01-20,14,15,45,14,26,32
2024-01-20 14:52:57.931000+00:00,2024-01-21 19:09:50+00:00,display,cross-sell,returning,direct_email_match,1,20.0,2024-01-20,2024-01-21,14,19,52,9,57,50
2023-12-30 02:59:18.506000+00:00,2024-01-01 00:39:18+00:00,display,cross-sell,returning,order_mapping_hash,2,20.0,2023-12-30,2024-01-01,2,0,59,39,18,18
2023-12-30 03:08:08.005000+00:00,2024-01-02 23:22:48+00:00,display,cross-sell,new,consumer_hash,3,32.0,2023-12-30,2024-01-02,3,23,8,22,8,48
2023-12-30 03:21:44.035000+00:00,2024-01-04 21:01:09+00:00,display,cross-sell,new,order_mapping_hash,5,32.0,2023-12-30,2024-01-04,3,21,21,1,44,9
2023-12-30 03:40:57.542000+00:00,2024-01-02 17:43:32+00:00,display,cross-sell,new,consumer_hash,3,32.0,2023-12-30,2024-01-02,3,17,40,43,57,32
2023-12-30 03:44:21.272000+00:00,2024-01-01 15:05:41+00:00,display,cross-sell,returning,consumer_hash,2,20.0,2023-12-30,2024-01-01,3,15,44,5,21,41
2023-12-30 04:04:55.576000+00:00,2024-01-05 20:22:10+00:00,display,cross-sell,new,direct_email_match,6,32.0,2023-12-30,2024-01-05,4,20,4,22,55,10
2024-01-20 22:45:28.623000+00:00,2024-01-22 07:21:06+00:00,display,cross-sell,returning,direct_email_match,2,20.0,2024-01-20,2024-01-22,22,7,45,21,28,6
2024-01-20 22:57:37.509000+00:00,2024-01-20 23:30:47+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,2024-01-20,2024-01-20,22,23,57,30,37,47
2024-01-21 00:01:01.058000+00:00,2024-01-27 23:13:24+00:00,display,cross-sell,new,direct_email_match,6,32.0,2024-01-21,2024-01-27,0,23,1,13,1,24
2023-12-31 05:29:31.613000+00:00,2024-01-05 08:53:09+00:00,display,cross-sell,new,order_mapping_hash,5,32.0,2023-12-31,2024-01-05,5,8,29,53,31,9
2023-12-31 06:04:10.190000+00:00,2024-01-03 05:11:45+00:00,display,cross-sell,new,consumer_hash,3,32.0,2023-12-31,2024-01-03,6,5,4,11,10,45
2024-01-01 01:35:12.976000+00:00,2024-01-05 00:56:28+00:00,display,cross-sell,returning,direct_email_match,4,20.0,2024-01-01,2024-01-05,1,0,35,56,12,28
2024-01-01 01:37:52.258000+00:00,2024-01-01 07:19:53+00:00,display,cross-sell,returning,order_mapping_hash,0,20.0,2024-01-01,2024-01-01,1,7,37,19,52,53
2024-01-01 02:15:26.171000+00:00,2024-01-08 19:38:42+00:00,display,cross-sell,lapsed,direct_email_match,7,32.0,2024-01-01,2024-01-08,2,19,15,38,26,42
2024-01-01 02:16:17.565000+00:00,2024-01-04 15:40:45+00:00,display,cross-sell,returning,order_mapping_hash,3,20.0,2024-01-01,2024-01-04,2,15,16,40,17,45
2024-01-01 02:18:59.307000+00:00,2024-01-02 02:16:30+00:00,display,cross-sell,returning,consumer_hash,1,20.0,2024-01-01,2024-01-02,2,2,18,16,59,30
2024-01-22 19:34:37.723000+00:00,2024-01-28 02:23:41+00:00,display,cross-sell,returning,direct_email_match,6,20.0,2024-01-22,2024-01-28,19,2,34,23,37,41
2024-01-22 19:47:16.403000+00:00,2024-01-25 19:29:32+00:00,display,cross-sell,returning,direct_email_match,3,20.0,2024-01-22,2024-01-25,19,19,47,29,16,32
2024-01-22 19:55:46.070000+00:00,2024-01-22 19:58:09+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,2024-01-22,2024-01-22,19,19,55,58,46,9
2024-01-22 20:05:26.418000+00:00,2024-01-22 20:30:02+00:00,display,cross-sell,new,direct_email_match,0,32.0,2024-01-22,2024-01-22,20,20,5,30,26,2
2024-01-23 02:39:33.859000+00:00,2024-01-26 05:52:18+00:00,display,cross-sell,returning,direct_email_match,3,20.0,2024-01-23,2024-01-26,2,5,39,52,33,18
2024-01-23 02:41:55.664000+00:00,2024-01-24 20:38:58+00:00,display,cross-sell,returning,direct_email_match,1,20.0,2024-01-23,2024-01-24,2,20,41,38,55,58
2024-01-23 03:26:56.625000+00:00,2024-01-23 04:44:43+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,2024-01-23,2024-01-23,3,4,26,44,56,43
2024-01-23 03:45:58.913000+00:00,2024-01-29 04:52:59+00:00,display,cross-sell,returning,direct_email_match,6,20.0,2024-01-23,2024-01-29,3,4,45,52,58,59
2024-01-23 00:00:12.357000+00:00,2024-01-28 15:24:55+00:00,display,cross-sell,returning,direct_email_match,5,20.0,2024-01-23,2024-01-28,0,15,0,24,12,55
2024-01-23 00:05:32.656000+00:00,2024-01-28 19:45:02+00:00,display,cross-sell,returning,direct_email_match,5,20.0,2024-01-23,2024-01-28,0,19,5,45,32,2
2024-01-23 00:26:25.153000+00:00,2024-01-29 22:09:10+00:00,display,cross-sell,new,direct_email_match,6,32.0,2024-01-23,2024-01-29,0,22,26,9,25,10
2024-01-23 01:02:46.441000+00:00,2024-01-24 16:31:06+00:00,display,cross-sell,new,direct_email_match,1,32.0,2024-01-23,2024-01-24,1,16,2,31,46,6
2024-01-23 15:33:38.286000+00:00,2024-01-30 19:37:00+00:00,display,cross-sell,new,direct_email_match,7,32.0,2024-01-23,2024-01-30,15,19,33,37,38,0
2024-01-23 15:38:40.611000+00:00,2024-01-30 02:43:18+00:00,display,cross-sell,new,direct_email_match,7,32.0,2024-01-23,2024-01-30,15,2,38,43,40,18
2024-01-23 15:41:54.393000+00:00,2024-01-23 20:53:28+00:00,display,cross-sell,returning,direct_email_match,0,20.0,2024-01-23,2024-01-23,15,20,41,53,54,28
2024-01-24 21:27:01.965000+00:00,2024-01-27 13:43:17+00:00,display,cross-sell,new,direct_email_match,3,32.0,2024-01-24,2024-01-27,21,13,27,43,1,17
2024-01-24 15:58:57.634000+00:00,2024-01-29 23:38:39+00:00,display,cross-sell,new,direct_email_match,5,32.0,2024-01-24,2024-01-29,15,23,58,38,57,39
2024-01-24 16:08:19.942000+00:00,2024-01-31 23:11:49+00:00,display,cross-sell,returning,direct_email_match,7,20.0,2024-01-24,2024-01-31,16,23,8,11,19,49
2024-01-24 16:13:52.799000+00:00,2024-01-24 18:29:18+00:00,display,cross-sell,new,direct_email_match,0,32.0,2024-01-24,2024-01-24,16,18,13,29,52,18
2024-01-24 16:13:52.799000+00:00,2024-01-29 00:08:00+00:00,display,cross-sell,returning,direct_email_match,5,20.0,2024-01-24,2024-01-29,16,0,13,8,52,0
2024-01-24 16:16:57.565000+00:00,2024-01-24 16:46:27+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,2024-01-24,2024-01-24,16,16,16,46,57,27
2024-01-24 16:25:02.756000+00:00,2024-01-24 21:59:31+00:00,display,cross-sell,lapsed,device_identifier_hash,0,32.0,2024-01-24,2024-01-24,16,21,25,59,2,31
2024-01-24 16:43:14.687000+00:00,2024-01-25 03:01:03+00:00,display,cross-sell,returning,direct_email_match,1,20.0,2024-01-24,2024-01-25,16,3,43,1,14,3
2024-01-24 17:01:29.510000+00:00,2024-01-28 19:11:13+00:00,display,cross-sell,returning,direct_email_match,4,20.0,2024-01-24,2024-01-28,17,19,1,11,29,13
2024-01-24 17:01:29.510000+00:00,2024-01-30 19:19:23+00:00,display,cross-sell,returning,direct_email_match,6,20.0,2024-01-24,2024-01-30,17,19,1,19,29,23
2024-01-24 01:09:05.007000+00:00,2024-01-26 02:44:51+00:00,display,cross-sell,returning,direct_email_match,2,20.0,2024-01-24,2024-01-26,1,2,9,44,5,51
2024-01-24 01:13:14.076000+00:00,2024-01-30 21:25:58+00:00,display,cross-sell,lapsed,direct_email_match,6,32.0,2024-01-24,2024-01-30,1,21,13,25,14,58
2024-01-24 01:25:29.827000+00:00,2024-01-25 01:45:46+00:00,display,cross-sell,returning,direct_email_match,1,20.0,2024-01-24,2024-01-25,1,1,25,45,29,46
2024-01-24 01:39:35.206000+00:00,2024-01-24 21:31:23+00:00,display,cross-sell,new,direct_email_match,0,32.0,2024-01-24,2024-01-24,1,21,39,31,35,23
2024-01-24 02:09:01.704000+00:00,2024-01-27 14:22:03+00:00,display,cross-sell,returning,direct_email_match,3,20.0,2024-01-24,2024-01-27,2,14,9,22,1,3
2024-01-04 00:35:21.968000+00:00,2024-01-05 01:29:50+00:00,display,cross-sell,new,consumer_hash,1,32.0,2024-01-04,2024-01-05,0,1,35,29,21,50
2024-01-04 01:01:48.679000+00:00,2024-01-09 19:49:05+00:00,display,cross-sell,returning,order_mapping_hash,5,20.0,2024-01-04,2024-01-09,1,19,1,49,48,5
2024-01-04 01:32:45.163000+00:00,2024-01-04 23:18:35+00:00,display,cross-sell,new,order_mapping_hash,0,32.0,2024-01-04,2024-01-04,1,23,32,18,45,35
2024-01-04 01:39:32.143000+00:00,2024-01-04 10:36:57+00:00,display,cross-sell,returning,consumer_hash,0,20.0,2024-01-04,2024-01-04,1,10,39,36,32,57
2024-01-27 16:30:58.236000+00:00,2024-01-28 14:19:15+00:00,display,cross-sell,new,direct_email_match,1,32.0,2024-01-27,2024-01-28,16,14,30,19,58,15
2024-01-27 03:08:23.465000+00:00,2024-01-31 06:33:20+00:00,display,cross-sell,new,direct_email_match,4,32.0,2024-01-27,2024-01-31,3,6,8,33,23,20
2024-01-27 03:22:40.289000+00:00,2024-01-27 21:38:42+00:00,display,cross-sell,returning,direct_email_match,0,20.0,2024-01-27,2024-01-27,3,21,22,38,40,42
2024-01-27 03:34:38.142000+00:00,2024-01-29 00:44:16+00:00,display,cross-sell,returning,direct_email_match,2,20.0,2024-01-27,2024-01-29,3,0,34,44,38,16
2024-01-04 17:03:21.525000+00:00,2024-01-06 20:58:06+00:00,display,cross-sell,new,order_mapping_hash,2,32.0,2024-01-04,2024-01-06,17,20,3,58,21,6
2024-01-04 17:04:03.472000+00:00,2024-01-04 17:12:42+00:00,click,cross-sell,returning,consumer_hash,0,20.0,2024-01-04,2024-01-04,17,17,4,12,3,42
2024-01-04 17:09:54.632000+00:00,2024-01-05 10:53:29+00:00,display,cross-sell,returning,order_mapping_hash,1,20.0,2024-01-04,2024-01-05,17,10,9,53,54,29
2024-01-04 17:27:10.824000+00:00,2024-01-07 03:06:57+00:00,display,cross-sell,returning,direct_email_match,3,20.0,2024-01-04,2024-01-07,17,3,27,6,10,57
2024-01-04 17:46:48.836000+00:00,2024-01-07 17:11:26+00:00,display,cross-sell,returning,direct_email_match,3,20.0,2024-01-04,2024-01-07,17,17,46,11,48,26
2024-01-04 17:52:45.957000+00:00,2024-01-05 20:13:40+00:00,display,cross-sell,returning,consumer_hash,1,20.0,2024-01-04,2024-01-05,17,20,52,13,45,40
2024-01-04 17:52:59.540000+00:00,2024-01-09 18:49:12+00:00,display,cross-sell,returning,direct_email_match,5,20.0,2024-01-04,2024-01-09,17,18,52,49,59,12
2024-01-04 16:04:41.584000+00:00,2024-01-08 23:28:28+00:00,display,cross-sell,new,direct_email_match,4,32.0,2024-01-04,2024-01-08,16,23,4,28,41,28
2024-01-04 16:47:10.211000+00:00,2024-01-06 00:49:11+00:00,display,cross-sell,returning,order_mapping_hash,2,20.0,2024-01-04,2024-01-06,16,0,47,49,10,11
2024-01-04 16:54:46.723000+00:00,2024-01-06 21:23:40+00:00,display,cross-sell,returning,order_mapping_hash,2,20.0,2024-01-04,2024-01-06,16,21,54,23,46,40
2024-01-04 16:55:55.967000+00:00,2024-01-07 00:34:55+00:00,display,cross-sell,returning,direct_email_match,3,20.0,2024-01-04,2024-01-07,16,0,55,34,55,55
2024-01-05 04:19:44.069000+00:00,2024-01-06 20:55:47+00:00,display,cross-sell,returning,direct_email_match,1,20.0,2024-01-05,2024-01-06,4,20,19,55,44,47
2024-01-05 17:21:53.174000+00:00,2024-01-11 16:10:21+00:00,display,cross-sell,returning,direct_email_match,6,20.0,2024-01-05,2024-01-11,17,16,21,10,53,21
2024-01-05 17:56:59.848000+00:00,2024-01-08 18:11:49+00:00,display,cross-sell,returning,direct_email_match,3,20.0,2024-01-05,2024-01-08,17,18,56,11,59,49
2024-01-05 17:56:59.848000+00:00,2024-01-10 22:41:38+00:00,display,cross-sell,returning,direct_email_match,5,20.0,2024-01-05,2024-01-10,17,22,56,41,59,38
2024-01-05 18:08:03.826000+00:00,2024-01-07 03:25:16+00:00,display,cross-sell,returning,consumer_hash,2,20.0,2024-01-05,2024-01-07,18,3,8,25,3,16
2024-01-30 01:21:11.572000+00:00,2024-01-30 02:32:04+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,2024-01-30,2024-01-30,1,2,21,32,11,4
2024-01-06 08:02:18.738000+00:00,2024-01-06 16:19:47+00:00,display,cross-sell,new,order_mapping_hash,0,32.0,2024-01-06,2024-01-06,8,16,2,19,18,47
2024-01-06 09:55:12.731000+00:00,2024-01-07 17:51:33+00:00,display,cross-sell,new,consumer_hash,1,32.0,2024-01-06,2024-01-07,9,17,55,51,12,33
2024-01-06 10:50:49.239000+00:00,2024-01-12 06:28:46+00:00,display,cross-sell,new,direct_email_match,6,32.0,2024-01-06,2024-01-12,10,6,50,28,49,46
2024-01-06 13:11:22.545000+00:00,2024-01-06 15:46:09+00:00,display,cross-sell,new,consumer_hash,0,32.0,2024-01-06,2024-01-06,13,15,11,46,22,9
2024-01-30 17:21:52.123000+00:00,2024-01-31 03:48:44+00:00,display,cross-sell,new,direct_email_match,1,32.0,2024-01-30,2024-01-31,17,3,21,48,52,44
2024-01-07 20:06:39.958000+00:00,2024-01-13 03:57:55+00:00,display,cross-sell,returning,direct_email_match,6,20.0,2024-01-07,2024-01-13,20,3,6,57,39,55
2024-01-07 20:32:06.062000+00:00,2024-01-10 01:20:10+00:00,display,cross-sell,returning,direct_email_match,3,20.0,2024-01-07,2024-01-10,20,1,32,20,6,10
2024-01-07 21:02:47.103000+00:00,2024-01-13 18:05:37+00:00,display,cross-sell,new,direct_email_match,6,32.0,2024-01-07,2024-01-13,21,18,2,5,47,37
2024-01-07 21:44:29.883000+00:00,2024-01-14 22:28:54+00:00,display,cross-sell,returning,direct_email_match,7,20.0,2024-01-07,2024-01-14,21,22,44,28,29,54
2024-01-07 21:59:31.409000+00:00,2024-01-13 17:35:12+00:00,display,cross-sell,new,direct_email_match,6,32.0,2024-01-07,2024-01-13,21,17,59,35,31,12
