client_event_time,client_order_time,EVENT_CLASSIFICATION,CONVERSION_TYPE,CUSTOMER_TYPE,ATTRIBUTION_METHOD,DAYS_TO_ATTRIBUTION,BILLABLE_AMOUNT,event_distance,order_distance,avg_distance,cadenlane_order_number,cadenlane_northbeam_platform,cadenlane_source,cadenlane_order_time,cadenlane_event_time,cadenlane_attribution_days
2024-01-08 14:42:26.212000+00:00,2024-01-11 20:14:08+00:00,display,cross-sell,returning,direct_email_match,3,20.0,4988.189,12351.0,8669.5945,2358295,Organic,direct,2024-01-11 23:39:59+00:00,2024-01-08 16:05:34.401000+00:00,3
2024-01-08 15:06:49.942000+00:00,2024-01-13 18:55:26+00:00,display,cross-sell,new,direct_email_match,5,32.0,3463.397,4731.0,4097.1985,2361973,Organic,direct,2024-01-13 17:36:35+00:00,2024-01-08 14:09:06.545000+00:00,5
2024-01-08 16:44:51.652000+00:00,2024-01-10 01:00:17+00:00,display,cross-sell,returning,direct_email_match,2,20.0,2055.781,4638.0,3346.8905,2354859,Google Ads,adwords,2024-01-09 23:42:59+00:00,2024-01-08 17:19:07.433000+00:00,1
2024-01-08 16:49:26.607000+00:00,2024-01-13 03:20:27+00:00,display,cross-sell,new,direct_email_match,5,32.0,5516.593,25.0,2770.7965,2360870,Organic Search,referral,2024-01-13 03:20:52+00:00,2024-01-08 15:17:30.014000+00:00,4
2024-01-08 17:32:58.621000+00:00,2024-01-09 16:55:58+00:00,display,cross-sell,returning,direct_email_match,1,20.0,4248.835,4091.0,4169.9175,2354224,Organic,direct,2024-01-09 18:04:09+00:00,2024-01-08 18:43:47.456000+00:00,0
2024-01-08 21:01:40.938000+00:00,2024-01-14 14:24:04+00:00,display,cross-sell,returning,direct_email_match,6,20.0,4490.174,20505.0,12497.587,2363633,Organic,direct,2024-01-14 08:42:19+00:00,2024-01-08 22:16:31.112000+00:00,5
2024-01-08 21:13:30.657000+00:00,2024-01-08 21:59:17+00:00,click,cross-sell,new,direct_email_match,0,32.0,421.936,128.0,274.96799999999996,2352879,Organic,direct,2024-01-08 22:01:25+00:00,2024-01-08 21:06:28.721000+00:00,0
2024-01-08 21:13:30.657000+00:00,2024-01-09 19:59:29+00:00,click,cross-sell,returning,direct_email_match,1,20.0,4887.091,286.0,2586.5455,2354500,Organic,direct,2024-01-09 20:04:15+00:00,2024-01-08 22:34:57.748000+00:00,0
2024-01-09 05:19:11.595000+00:00,2024-01-11 06:08:21+00:00,display,cross-sell,new,direct_email_match,2,32.0,4647.349,24153.0,14400.174500000001,2356512,Organic,direct,2024-01-10 23:25:48+00:00,2024-01-09 06:36:38.944000+00:00,1
2024-01-09 06:52:55.267000+00:00,2024-01-13 01:39:12+00:00,click,cross-sell,new,direct_email_match,4,32.0,6855.899,2137.0,4496.449500000001,2360716,Facebook Ads,fb,2024-01-13 02:14:49+00:00,2024-01-09 04:58:39.368000+00:00,3
2024-01-10 15:26:16.589000+00:00,2024-01-10 19:11:07+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,3044.203,5726.0,4385.1015,2356294,Klaviyo,utm medium - email,2024-01-10 20:46:33+00:00,2024-01-10 16:17:00.792000+00:00,0
2024-01-10 15:51:54.864000+00:00,2024-01-11 21:07:03+00:00,display,cross-sell,new,direct_email_match,1,32.0,17522.559,26509.0,22015.7795,2357313,Organic,direct,2024-01-11 13:45:14+00:00,2024-01-10 20:43:57.423000+00:00,0
2024-01-10 16:35:50.233000+00:00,2024-01-12 02:52:51+00:00,display,cross-sell,returning,direct_email_match,2,20.0,6943.239,38931.0,22937.1195,2359152,Google Ads,adwords,2024-01-12 13:41:42+00:00,2024-01-10 18:31:33.472000+00:00,1
2024-01-10 16:52:52.255000+00:00,2024-01-16 03:11:30+00:00,display,cross-sell,returning,direct_email_match,6,20.0,1144.716,2509.0,1826.858,2367657,Organic,direct,2024-01-16 02:29:41+00:00,2024-01-10 16:33:47.539000+00:00,5
2024-01-25 15:06:11.445000+00:00,2024-01-31 19:23:07+00:00,display,cross-sell,lapsed,direct_email_match,6,32.0,105.184,214.0,159.59199999999998,2400958,MNTN,mntn,2024-01-31 19:26:41+00:00,2024-01-25 15:07:56.629000+00:00,6
2024-01-25 15:40:26.378000+00:00,2024-01-26 18:45:22+00:00,display,cross-sell,returning,direct_email_match,1,20.0,1911.291,3332.0,2621.6455,2390069,Klaviyo,utm medium - email,2024-01-26 19:40:54+00:00,2024-01-25 15:08:35.087000+00:00,1
2024-01-25 15:40:26.378000+00:00,2024-01-27 18:27:38+00:00,display,cross-sell,returning,direct_email_match,2,20.0,394.658,1870.0,1132.329,2392058,Organic,direct,2024-01-27 18:58:48+00:00,2024-01-25 15:33:51.720000+00:00,2
2024-01-25 15:43:46.749000+00:00,2024-01-25 16:24:24+00:00,click,cross-sell,new,direct_email_match,0,32.0,22.789,1988.0,1005.3945,2387395,Organic,direct,2024-01-25 15:51:16+00:00,2024-01-25 15:43:23.960000+00:00,0
2024-01-25 15:54:05.197000+00:00,2024-01-26 17:46:39+00:00,display,cross-sell,returning,direct_email_match,1,20.0,5829.393,3205.0,4517.1965,2389540,MNTN,mntn,2024-01-26 16:53:14+00:00,2024-01-25 14:16:55.804000+00:00,1
2024-01-02 18:10:17.788000+00:00,2024-01-08 19:06:23+00:00,display,cross-sell,new,direct_email_match,6,32.0,21317.655,19168.0,20242.8275,2353095,Facebook Ads,fb,2024-01-09 00:25:51+00:00,2024-01-02 12:15:00.133000+00:00,6
2024-01-02 18:12:42.569000+00:00,2024-01-06 15:43:24+00:00,display,cross-sell,returning,consumer_hash,4,20.0,7692.287,6451.0,7071.6435,2347822,Organic,direct,2024-01-06 13:55:53+00:00,2024-01-02 16:04:30.282000+00:00,3
2024-01-02 18:27:53.541000+00:00,2024-01-02 19:05:19+00:00,display,cross-sell,returning,consumer_hash,0,20.0,250.619,26.0,138.3095,2339821,Organic,direct,2024-01-02 19:05:45+00:00,2024-01-02 18:32:04.160000+00:00,0
2024-01-02 18:30:09.428000+00:00,2024-01-07 21:21:32+00:00,display,cross-sell,returning,order_mapping_hash,5,20.0,860.104,17862.0,9361.052,2351536,Organic,direct,2024-01-08 02:19:14+00:00,2024-01-02 18:15:49.324000+00:00,5
2024-01-02 18:36:17.174000+00:00,2024-01-06 19:19:16+00:00,display,cross-sell,new,consumer_hash,4,32.0,4056.181,602.0,2329.0905000000002,2348426,Google Ads,adwords,2024-01-06 19:09:14+00:00,2024-01-02 17:28:40.993000+00:00,4
2024-01-02 19:04:19.543000+00:00,2024-01-03 02:52:54+00:00,display,cross-sell,returning,direct_email_match,1,20.0,279.03,10966.0,5622.515,2340373,Klaviyo,utm medium - email,2024-01-02 23:50:08+00:00,2024-01-02 19:08:58.573000+00:00,0
2024-01-02 19:04:19.543000+00:00,2024-01-06 20:00:03+00:00,display,cross-sell,returning,order_mapping_hash,4,20.0,5738.55,3049.0,4393.775,2348426,Google Ads,adwords,2024-01-06 19:09:14+00:00,2024-01-02 17:28:40.993000+00:00,4
2024-01-12 15:53:13.828000+00:00,2024-01-16 18:35:57+00:00,display,cross-sell,returning,direct_email_match,4,20.0,3882.877,2569.0,3225.9385,2368823,Rakuten,utm medium -,2024-01-16 17:53:08+00:00,2024-01-12 14:48:30.951000+00:00,4
2024-01-12 16:17:52.001000+00:00,2024-01-15 23:45:53+00:00,display,cross-sell,new,direct_email_match,3,32.0,243.394,11028.0,5635.697,2366867,Organic,direct,2024-01-15 20:42:05+00:00,2024-01-12 16:13:48.607000+00:00,3
2024-01-12 16:21:45.664000+00:00,2024-01-19 12:59:46+00:00,display,cross-sell,returning,direct_email_match,7,20.0,3457.228,9461.0,6459.114,2374314,Klaviyo,utm medium - email,2024-01-19 15:37:27+00:00,2024-01-12 15:24:08.436000+00:00,7
2024-01-12 16:22:30.682000+00:00,2024-01-17 18:21:53+00:00,display,cross-sell,returning,direct_email_match,5,20.0,21551.087,7058.0,14304.5435,2371058,Organic,direct,2024-01-17 20:19:31+00:00,2024-01-12 22:21:41.769000+00:00,4
2024-01-12 16:24:12.945000+00:00,2024-01-12 18:44:28+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,304.033,4960.0,2632.0165,2359664,MNTN,mntn,2024-01-12 17:21:48+00:00,2024-01-12 16:29:16.978000+00:00,0
2024-01-25 23:00:09.459000+00:00,2024-01-26 04:01:26+00:00,click,cross-sell,returning,device_identifier_hash,1,20.0,1.445,25.0,13.2225,2388760,Disco,utm medium - disco_paid,2024-01-26 04:01:51+00:00,2024-01-25 23:00:10.904000+00:00,0
2024-01-25 23:15:20.250000+00:00,2024-01-30 14:20:45+00:00,display,cross-sell,new,direct_email_match,5,32.0,5469.853,35256.0,20362.9265,2397980,Organic,direct,2024-01-30 04:33:09+00:00,2024-01-26 00:46:30.103000+00:00,4
2024-01-13 13:25:39.448000+00:00,2024-01-13 14:51:51+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,537.507,1238.0,887.7535,2361364,Organic Search,referral,2024-01-13 14:31:13+00:00,2024-01-13 13:16:41.941000+00:00,0
2024-01-13 13:52:30.904000+00:00,2024-01-17 09:39:13+00:00,display,cross-sell,returning,direct_email_match,4,20.0,18282.793,26.0,9154.3965,2370212,Organic,direct,2024-01-17 09:39:39+00:00,2024-01-13 18:57:13.697000+00:00,3
2024-01-13 14:21:54.934000+00:00,2024-01-13 17:17:00+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,745.11,902.0,823.5550000000001,2361817,Organic,direct,2024-01-13 17:01:58+00:00,2024-01-13 14:34:20.044000+00:00,0
2024-01-13 14:34:24.247000+00:00,2024-01-15 19:26:26+00:00,display,cross-sell,new,direct_email_match,2,32.0,2220.714,5660.0,3940.357,2366500,Organic,direct,2024-01-15 17:52:06+00:00,2024-01-13 13:57:23.533000+00:00,2
2024-01-14 05:55:40.665000+00:00,2024-01-21 21:38:44+00:00,display,cross-sell,returning,direct_email_match,7,20.0,824.117,12254.0,6539.0585,2380394,MNTN,mntn,2024-01-22 01:02:58+00:00,2024-01-14 06:09:24.782000+00:00,7
2024-01-14 07:28:04.654000+00:00,2024-01-21 20:10:07+00:00,display,cross-sell,new,direct_email_match,7,32.0,1460.531,17571.0,9515.7655,2380394,MNTN,mntn,2024-01-22 01:02:58+00:00,2024-01-14 07:03:44.123000+00:00,7
2024-01-14 08:38:21.529000+00:00,2024-01-16 13:25:08+00:00,display,cross-sell,new,direct_email_match,2,32.0,5975.472,16080.0,11027.736,2368823,MNTN,mntn,2024-01-16 17:53:08+00:00,2024-01-14 10:17:57.001000+00:00,2
2024-01-14 10:46:40.959000+00:00,2024-01-15 06:58:23+00:00,display,cross-sell,returning,direct_email_match,1,20.0,3113.202,16093.0,9603.101,2365508,Organic,direct,2024-01-15 02:30:10+00:00,2024-01-14 09:54:47.757000+00:00,0
2024-01-14 16:02:55.206000+00:00,2024-01-17 19:27:43+00:00,display,cross-sell,new,direct_email_match,3,32.0,28781.229,25046.0,26913.6145,2371714,Rakuten,utm medium -,2024-01-18 02:25:09+00:00,2024-01-15 00:02:36.435000+00:00,3
2024-01-14 16:34:05.740000+00:00,2024-01-21 16:32:14+00:00,display,cross-sell,returning,direct_email_match,7,20.0,514.528,12614.0,6564.264,2379728,Google Ads,adwords,2024-01-21 20:02:28+00:00,2024-01-14 16:25:31.212000+00:00,7
2024-01-14 16:41:08.988000+00:00,2024-01-21 00:20:36+00:00,display,cross-sell,new,direct_email_match,7,32.0,2924.211,10204.0,6564.1055,2378423,Organic,direct,2024-01-21 03:10:40+00:00,2024-01-14 15:52:24.777000+00:00,6
2024-01-26 02:36:02.865000+00:00,2024-01-27 04:27:36+00:00,display,cross-sell,returning,direct_email_match,1,20.0,13562.889,1246.0,7404.4445,2391099,Facebook Ads,fb,2024-01-27 04:48:22+00:00,2024-01-25 22:49:59.976000+00:00,1
2024-01-26 02:39:15.541000+00:00,2024-01-29 02:32:49+00:00,display,cross-sell,returning,direct_email_match,3,20.0,3209.959,4550.0,3879.9795,2395130,Google Ads,adwords,2024-01-29 01:16:59+00:00,2024-01-26 03:32:45.500000+00:00,2
2024-01-26 02:57:44.203000+00:00,2024-01-26 03:15:31+00:00,click,cross-sell,new,device_identifier_hash,0,32.0,1.807,26.0,13.9035,2388682,Disco,utm medium - disco_paid,2024-01-26 03:15:57+00:00,2024-01-26 02:57:46.010000+00:00,0
2024-01-26 03:09:06.576000+00:00,2024-01-29 00:54:22+00:00,display,cross-sell,new,direct_email_match,3,32.0,1418.924,1357.0,1387.962,2395130,Google Ads,adwords,2024-01-29 01:16:59+00:00,2024-01-26 03:32:45.500000+00:00,2
2024-01-26 03:24:03.524000+00:00,2024-01-26 03:46:26+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,222.165,455.0,338.5825,2388725,Facebook Ads,fb,2024-01-26 03:38:51+00:00,2024-01-26 03:27:45.689000+00:00,0
2024-01-03 00:24:29.301000+00:00,2024-01-05 04:41:43+00:00,display,cross-sell,new,consumer_hash,2,32.0,3266.408,10416.0,6841.204,2345117,Facebook Ads,fb,2024-01-05 01:48:07+00:00,2024-01-03 01:18:55.709000+00:00,2
2024-01-03 00:41:40.123000+00:00,2024-01-05 18:19:05+00:00,display,cross-sell,returning,consumer_hash,2,20.0,1186.273,16.0,601.1365,2346341,Facebook Ads,fb,2024-01-05 18:18:49+00:00,2024-01-03 00:21:53.850000+00:00,2
2024-01-03 00:47:59.624000+00:00,2024-01-03 20:11:56+00:00,display,cross-sell,returning,consumer_hash,0,20.0,1211.219,2558.0,1884.6095,2342158,Organic,direct,2024-01-03 20:54:34+00:00,2024-01-03 00:27:48.405000+00:00,0
2024-01-03 01:04:49.177000+00:00,2024-01-04 00:25:20+00:00,display,cross-sell,lapsed,order_mapping_hash,1,32.0,2391.258,7137.0,4764.129,2342309,Facebook Ads,fb,2024-01-03 22:26:23+00:00,2024-01-03 00:24:57.919000+00:00,0
2024-01-03 01:13:37.398000+00:00,2024-01-03 17:41:05+00:00,display,cross-sell,returning,consumer_hash,0,20.0,3103.548,776.0,1939.774,2341692,Facebook Ads,fb,2024-01-03 17:28:09+00:00,2024-01-03 00:21:53.850000+00:00,0
2023-12-25 02:45:17.876000+00:00,2024-01-01 21:16:32+00:00,display,cross-sell,returning,direct_email_match,7,20.0,6655.051,17744.0,12199.5255,2338525,Facebook Ads,fb,2024-01-02 02:12:16+00:00,2023-12-25 04:36:12.927000+00:00,7
2024-01-15 18:56:10.208000+00:00,2024-01-19 19:32:47+00:00,display,cross-sell,returning,direct_email_match,4,20.0,78.879,26.0,52.4395,2374887,Klaviyo,utm medium - email,2024-01-19 19:33:13+00:00,2024-01-15 18:54:51.329000+00:00,4
2024-01-15 19:28:40.539000+00:00,2024-01-17 20:54:20+00:00,display,cross-sell,lapsed,direct_email_match,2,32.0,2155.96,18177.0,10166.48,2370548,Organic,direct,2024-01-17 15:51:23+00:00,2024-01-15 20:04:36.499000+00:00,1
2023-12-26 02:41:31.101000+00:00,2024-01-01 17:11:23+00:00,display,cross-sell,returning,order_mapping_hash,6,20.0,3741.945,9911.0,6826.4725,2337564,Rakuten,utm medium -,2024-01-01 19:56:34+00:00,2023-12-26 03:43:53.046000+00:00,6
2023-12-27 00:33:48.772000+00:00,2024-01-01 02:45:32+00:00,display,cross-sell,new,consumer_hash,5,32.0,11742.432,8010.0,9876.216,2336335,Organic,direct,2024-01-01 04:59:02+00:00,2023-12-27 03:49:31.204000+00:00,5
2023-12-27 12:11:31.914000+00:00,2024-01-01 17:00:30+00:00,display,cross-sell,returning,order_mapping_hash,5,20.0,2716.494,8983.0,5849.747,2336704,Klaviyo,utm medium - email,2024-01-01 14:30:47+00:00,2023-12-27 12:56:48.408000+00:00,5
2023-12-27 12:56:03.652000+00:00,2024-01-03 23:01:06+00:00,display,cross-sell,lapsed,consumer_hash,7,32.0,237.079,2083.0,1160.0395,2342309,Organic,direct,2024-01-03 22:26:23+00:00,2023-12-27 13:00:00.731000+00:00,7
2023-12-27 17:13:54.543000+00:00,2024-01-03 16:55:26+00:00,display,cross-sell,returning,direct_email_match,7,20.0,2336.418,14348.0,8342.209,2342158,Organic,direct,2024-01-03 20:54:34+00:00,2023-12-27 16:34:58.125000+00:00,7
2024-01-18 01:14:49.184000+00:00,2024-01-23 10:56:12+00:00,display,cross-sell,returning,direct_email_match,5,20.0,1213.049,6391.0,3802.0245,2383215,Organic,direct,2024-01-23 12:42:43+00:00,2024-01-18 00:54:36.135000+00:00,5
2024-01-18 01:23:06.080000+00:00,2024-01-18 02:10:47+00:00,click,cross-sell,new,direct_email_match,0,32.0,722.013,173.0,447.5065,2371683,Organic,direct,2024-01-18 02:13:40+00:00,2024-01-18 01:35:08.093000+00:00,0
2024-01-18 01:28:59.948000+00:00,2024-01-24 03:26:39+00:00,display,cross-sell,new,direct_email_match,6,32.0,1101.278,8401.0,4751.139,2384554,Organic,direct,2024-01-24 01:06:38+00:00,2024-01-18 01:10:38.670000+00:00,5
2024-01-18 01:40:27.481000+00:00,2024-01-20 22:26:56+00:00,display,cross-sell,returning,direct_email_match,2,20.0,813.242,2011.0,1412.121,2377827,Organic,direct,2024-01-20 23:00:27+00:00,2024-01-18 01:54:00.723000+00:00,2
2024-01-18 01:42:51.103000+00:00,2024-01-24 02:45:34+00:00,display,cross-sell,new,direct_email_match,6,32.0,1932.433,5936.0,3934.2165,2384554,Organic,direct,2024-01-24 01:06:38+00:00,2024-01-18 01:10:38.670000+00:00,5
2024-01-18 02:01:23.485000+00:00,2024-01-23 05:32:36+00:00,display,cross-sell,new,direct_email_match,5,32.0,4007.35,25807.0,14907.175,2383215,Organic,direct,2024-01-23 12:42:43+00:00,2024-01-18 00:54:36.135000+00:00,5
2024-01-18 02:08:14.510000+00:00,2024-01-25 15:35:45+00:00,display,cross-sell,returning,direct_email_match,7,20.0,2369.863,4745.0,3557.4314999999997,2387181,Pinterest,pinterest,2024-01-25 14:16:40+00:00,2024-01-18 01:28:44.647000+00:00,7
2023-12-28 04:02:41.030000+00:00,2024-01-04 21:39:12+00:00,display,cross-sell,new,consumer_hash,7,32.0,51.957,5010.0,2530.9785,2344785,MNTN,mntn,2024-01-04 23:02:42+00:00,2023-12-28 04:01:49.073000+00:00,7
2023-12-28 04:22:14.631000+00:00,2024-01-01 15:10:08+00:00,display,cross-sell,returning,order_mapping_hash,4,20.0,89.874,2013.0,1051.437,2336898,MNTN,mntn,2024-01-01 15:43:41+00:00,2023-12-28 04:23:44.505000+00:00,4
2023-12-28 05:23:33.872000+00:00,2024-01-04 04:08:15+00:00,display,cross-sell,new,direct_email_match,7,32.0,1063.117,823.0,943.0585,2343188,Organic,direct,2024-01-04 04:21:58+00:00,2023-12-28 05:41:16.989000+00:00,6
2023-12-28 05:30:51.069000+00:00,2024-01-02 17:39:36+00:00,display,cross-sell,returning,consumer_hash,5,20.0,11052.457,910.0,5981.2285,2339655,Google Ads,adwords,2024-01-02 17:54:46+00:00,2023-12-28 02:26:38.612000+00:00,5
2024-01-18 15:26:24.020000+00:00,2024-01-18 15:44:58+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,830.016,26.0,428.008,2372337,Organic,direct,2024-01-18 15:45:24+00:00,2024-01-18 15:40:14.036000+00:00,0
2024-01-18 15:48:35.049000+00:00,2024-01-24 22:45:21+00:00,display,cross-sell,returning,direct_email_match,6,20.0,1889.767,21033.0,11461.3835,2385493,MNTN,mntn,2024-01-24 16:54:48+00:00,2024-01-18 15:17:05.282000+00:00,6
2024-01-18 15:54:12.922000+00:00,2024-01-19 17:14:12+00:00,display,cross-sell,returning,direct_email_match,1,20.0,7070.501,3034.0,5052.2505,2374674,Google Ads,adwords,2024-01-19 18:04:46+00:00,2024-01-18 17:52:03.423000+00:00,1
2024-01-18 15:58:42.054000+00:00,2024-01-21 20:18:45+00:00,display,cross-sell,returning,direct_email_match,3,20.0,5130.468,977.0,3053.734,2379728,Klaviyo,utm medium - email,2024-01-21 20:02:28+00:00,2024-01-18 17:24:12.522000+00:00,3
2024-01-18 18:43:00.884000+00:00,2024-01-25 04:57:12+00:00,display,cross-sell,new,direct_email_match,7,32.0,11001.351,10546.0,10773.675500000001,2386548,Organic,direct,2024-01-25 02:01:26+00:00,2024-01-18 21:46:22.235000+00:00,6
2024-01-18 18:52:01.522000+00:00,2024-01-25 15:31:18+00:00,display,cross-sell,returning,direct_email_match,7,20.0,5253.117,12563.0,8908.0585,2387019,Organic Search,referral,2024-01-25 12:01:55+00:00,2024-01-18 17:24:28.405000+00:00,6
2023-12-29 13:45:10.529000+00:00,2024-01-01 03:48:26+00:00,display,cross-sell,returning,order_mapping_hash,3,20.0,5287.931,9137.0,7212.4655,2335873,Google Ads,adwords,2024-01-01 01:16:09+00:00,2023-12-29 15:13:18.460000+00:00,2
2023-12-29 13:51:31.596000+00:00,2024-01-04 02:22:49+00:00,display,cross-sell,returning,consumer_hash,6,20.0,4871.066,219.0,2545.033,2342898,MNTN,mntn,2024-01-04 02:26:28+00:00,2023-12-29 15:12:42.662000+00:00,5
2023-12-29 14:08:59.844000+00:00,2024-01-05 23:07:27+00:00,display,cross-sell,returning,consumer_hash,7,20.0,436.583,6812.0,3624.2915,2347159,Organic,direct,2024-01-06 01:00:59+00:00,2023-12-29 14:01:43.261000+00:00,7
2023-12-29 14:40:57.451000+00:00,2024-01-01 20:19:48+00:00,display,cross-sell,returning,consumer_hash,3,20.0,100.293,26.0,63.1465,2337609,Klaviyo,utm medium - email,2024-01-01 20:20:14+00:00,2023-12-29 14:42:37.744000+00:00,3
2024-01-20 01:40:13.121000+00:00,2024-01-27 14:42:11+00:00,display,cross-sell,returning,direct_email_match,7,20.0,12598.581,3368.0,7983.2905,2391374,Organic,direct,2024-01-27 13:46:03+00:00,2024-01-20 05:10:11.702000+00:00,7
2024-01-20 01:58:39.034000+00:00,2024-01-21 21:15:25+00:00,display,cross-sell,returning,direct_email_match,1,20.0,9394.154,13653.0,11523.577000000001,2380394,MNTN,mntn,2024-01-22 01:02:58+00:00,2024-01-20 04:35:13.188000+00:00,1
2024-01-20 02:35:52.080000+00:00,2024-01-27 15:06:48+00:00,display,cross-sell,returning,direct_email_match,7,20.0,9259.622,4845.0,7052.311,2391374,Organic,direct,2024-01-27 13:46:03+00:00,2024-01-20 05:10:11.702000+00:00,7
2023-12-30 00:31:38.710000+00:00,2024-01-02 01:16:46+00:00,display,cross-sell,returning,consumer_hash,3,20.0,1110.149,805.0,957.5745,2338379,Organic,direct,2024-01-02 01:30:11+00:00,2023-12-30 00:13:08.561000+00:00,3
2023-12-30 00:50:27.886000+00:00,2024-01-05 01:49:41+00:00,display,cross-sell,returning,direct_email_match,6,20.0,717.04,94.0,405.52,2345117,Klaviyo,utm medium - email,2024-01-05 01:48:07+00:00,2023-12-30 01:02:24.926000+00:00,6
2023-12-30 00:53:29.631000+00:00,2024-01-02 02:55:55+00:00,display,cross-sell,returning,order_mapping_hash,3,20.0,2421.07,5144.0,3782.535,2338379,Organic,direct,2024-01-02 01:30:11+00:00,2023-12-30 00:13:08.561000+00:00,3
2024-01-20 20:47:40.845000+00:00,2024-01-20 23:54:37+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,180.516,1582.0,881.258,2377991,Organic,direct,2024-01-21 00:20:59+00:00,2024-01-20 20:44:40.329000+00:00,0
2024-01-20 21:05:03.176000+00:00,2024-01-21 14:45:30+00:00,click,cross-sell,returning,direct_email_match,1,20.0,1.793,28.0,14.8965,2378970,Disco,utm medium - disco_paid,2024-01-21 14:45:58+00:00,2024-01-20 21:05:04.969000+00:00,0
2024-01-20 21:19:36.097000+00:00,2024-01-22 15:28:48+00:00,display,cross-sell,returning,direct_email_match,2,20.0,3132.82,12451.0,7791.91,2381978,Organic,direct,2024-01-22 18:56:19+00:00,2024-01-20 22:11:48.917000+00:00,1
2024-01-20 21:21:22.184000+00:00,2024-01-23 20:39:33+00:00,display,cross-sell,returning,direct_email_match,3,20.0,3598.747,13192.0,8395.3735,2384446,Organic,direct,2024-01-24 00:19:25+00:00,2024-01-20 20:21:23.437000+00:00,3
2024-01-20 21:45:30.009000+00:00,2024-01-24 11:59:33+00:00,display,cross-sell,new,direct_email_match,4,32.0,16865.185,24017.0,20441.0925,2385693,Organic,direct,2024-01-24 18:39:50+00:00,2024-01-20 17:04:24.824000+00:00,4
2023-12-31 14:09:33.234000+00:00,2024-01-01 17:41:02+00:00,display,cross-sell,returning,order_mapping_hash,1,20.0,6294.604,1038.0,3666.302,2337173,MNTN,mntn,2024-01-01 17:23:44+00:00,2023-12-31 12:24:38.630000+00:00,1
