order_number,northbeam_platform,source,order_time,event_time,attribution_days,total_tp,tp_seq
2350412,Unattributed,unattributed,2024-01-07 17:38:18+00:00,2024-01-07 17:38:18+00:00,0,2,2
2350414,Unattributed,unattributed,2024-01-07 17:38:27+00:00,2024-01-07 17:38:27+00:00,0,1,1
2350451,Klaviyo,utm medium - email,2024-01-07 17:51:33+00:00,2024-01-06 03:09:00.445000+00:00,1,2,1
2350451,Unattributed,unattributed,2024-01-07 17:51:33+00:00,2024-01-07 17:51:33+00:00,0,2,2
2350486,Facebook Ads,fb,2024-01-07 18:11:24+00:00,2024-01-04 18:04:57.256000+00:00,3,4,1
2350486,Facebook Ads,fb,2024-01-07 18:11:24+00:00,2024-01-06 23:31:16.395000+00:00,0,4,2
2350486,Facebook Ads,fb,2024-01-07 18:11:24+00:00,2024-01-07 06:03:47.664000+00:00,0,4,3
2350486,Unattributed,unattributed,2024-01-07 18:11:24+00:00,2024-01-07 18:11:24+00:00,0,4,4
2350527,Organic Search,referral,2024-01-07 18:26:36+00:00,2024-01-07 18:21:24.846000+00:00,0,2,1
2350527,Unattributed,unattributed,2024-01-07 18:26:36+00:00,2024-01-07 18:26:36+00:00,0,2,2
2350551,Facebook Ads,fb,2024-01-07 18:37:29+00:00,2024-01-07 18:35:10.763000+00:00,0,2,1
2350551,Unattributed,unattributed,2024-01-07 18:37:29+00:00,2024-01-07 18:37:29+00:00,0,2,2
2350575,Klaviyo,utm medium - email,2024-01-07 18:44:31+00:00,2023-12-29 15:07:51.873000+00:00,9,7,1
2350575,Klaviyo,utm medium - email,2024-01-07 18:44:31+00:00,2024-01-03 18:45:31.225000+00:00,3,7,2
2350575,Klaviyo,utm medium - email,2024-01-07 18:44:31+00:00,2024-01-07 02:03:59.206000+00:00,0,7,3
2350575,Klaviyo,utm medium - email,2024-01-07 18:44:31+00:00,2024-01-07 16:20:55.981000+00:00,0,7,4
2350575,Google Ads,adwords,2024-01-07 18:44:31+00:00,2024-01-07 17:37:06.068000+00:00,0,7,5
2350575,Google Ads,adwords,2024-01-07 18:44:31+00:00,2024-01-07 18:36:46.894000+00:00,0,7,6
2350575,Unattributed,unattributed,2024-01-07 18:44:31+00:00,2024-01-07 18:44:31+00:00,0,7,7
2350629,Google Ads,adwords,2024-01-07 19:13:13+00:00,2023-12-30 13:14:49.111000+00:00,8,7,1
2350629,Facebook Ads,fb,2024-01-07 19:13:13+00:00,2023-12-30 14:53:29.195000+00:00,8,7,2
2350629,Rakuten,utm medium -,2024-01-07 19:13:13+00:00,2023-12-31 17:08:44.235000+00:00,7,7,3
2350629,Google Ads,adwords,2024-01-07 19:13:13+00:00,2024-01-01 07:25:45.213000+00:00,6,7,4
2350629,Google Ads,adwords,2024-01-07 19:13:13+00:00,2024-01-01 07:28:21.639000+00:00,6,7,5
2350629,Facebook Ads,fb,2024-01-07 19:13:13+00:00,2024-01-01 14:16:36.640000+00:00,6,7,6
2350629,Unattributed,unattributed,2024-01-07 19:13:13+00:00,2024-01-07 19:13:13+00:00,0,7,7
2350712,Klaviyo,utm medium - email,2024-01-07 19:49:21+00:00,2023-12-31 02:45:35.710000+00:00,7,4,1
2350712,Klaviyo,utm medium - email,2024-01-07 19:49:21+00:00,2024-01-07 11:47:15.536000+00:00,0,4,2
2350712,Facebook Organic,fb,2024-01-07 19:49:21+00:00,2024-01-07 12:02:40.446000+00:00,0,4,3
2350712,Unattributed,unattributed,2024-01-07 19:49:21+00:00,2024-01-07 19:49:21+00:00,0,4,4
2350773,Facebook Ads,fb,2024-01-07 20:22:24+00:00,2024-01-07 20:16:52.167000+00:00,0,3,1
2350773,Facebook Ads,fb,2024-01-07 20:22:24+00:00,2024-01-07 20:17:36.469000+00:00,0,3,2
2350773,Unattributed,unattributed,2024-01-07 20:22:24+00:00,2024-01-07 20:22:24+00:00,0,3,3
2350783,Google Ads,adwords,2024-01-07 20:27:26+00:00,2024-01-07 10:09:00.735000+00:00,0,2,1
2350783,Unattributed,unattributed,2024-01-07 20:27:26+00:00,2024-01-07 20:27:26+00:00,0,2,2
2350784,Facebook Ads,fb,2024-01-07 20:27:54+00:00,2024-01-07 20:23:52.095000+00:00,0,3,1
2350784,Google Ads,adwords,2024-01-07 20:27:54+00:00,2024-01-07 20:24:34.420000+00:00,0,3,2
2350784,Unattributed,unattributed,2024-01-07 20:27:54+00:00,2024-01-07 20:27:54+00:00,0,3,3
2350816,Facebook Ads,fb,2024-01-07 20:44:07+00:00,2024-01-03 15:16:36.640000+00:00,4,6,1
2350816,Facebook Ads,fb,2024-01-07 20:44:07+00:00,2024-01-03 17:08:26.850000+00:00,4,6,2
2350816,Facebook Ads,fb,2024-01-07 20:44:07+00:00,2024-01-03 17:43:11.146000+00:00,4,6,3
2350816,Facebook Ads,fb,2024-01-07 20:44:07+00:00,2024-01-03 17:44:02.778000+00:00,4,6,4
2350816,Facebook Ads,fb,2024-01-07 20:44:07+00:00,2024-01-07 20:34:00.225000+00:00,0,6,5
2350816,Unattributed,unattributed,2024-01-07 20:44:07+00:00,2024-01-07 20:44:07+00:00,0,6,6
2350822,Google Ads,adwords,2024-01-07 20:47:49+00:00,2024-01-07 20:38:13.123000+00:00,0,2,1
2350822,Unattributed,unattributed,2024-01-07 20:47:49+00:00,2024-01-07 20:47:49+00:00,0,2,2
2350862,Klaviyo,utm medium - email,2024-01-07 21:08:59+00:00,2023-12-25 12:13:01.581000+00:00,13,5,1
2350862,MNTN,mntn,2024-01-07 21:08:59+00:00,2023-12-27 00:30:54.752000+00:00,11,5,2
2350862,Klaviyo,utm medium - email,2024-01-07 21:08:59+00:00,2024-01-07 02:34:06.802000+00:00,0,5,3
2350862,Klaviyo,utm medium - email,2024-01-07 21:08:59+00:00,2024-01-07 21:02:21.266000+00:00,0,5,4
2350862,Unattributed,unattributed,2024-01-07 21:08:59+00:00,2024-01-07 21:08:59+00:00,0,5,5
2350965,Unattributed,unattributed,2024-01-07 21:54:24+00:00,2024-01-07 21:54:24+00:00,0,1,1
2351014,Klaviyo,utm medium - email,2024-01-07 22:15:31+00:00,2024-01-07 22:11:55.905000+00:00,0,2,1
2351014,Unattributed,unattributed,2024-01-07 22:15:31+00:00,2024-01-07 22:15:31+00:00,0,2,2
2351032,Unattributed,unattributed,2024-01-07 22:25:38+00:00,2024-01-07 22:25:38+00:00,0,1,1
2351131,Klaviyo,utm medium - email,2024-01-07 23:14:16+00:00,2024-01-07 21:40:51.781000+00:00,0,2,1
2351131,Unattributed,unattributed,2024-01-07 23:14:16+00:00,2024-01-07 23:14:16+00:00,0,2,2
2351154,Klaviyo,utm medium - email,2024-01-07 23:24:43+00:00,2024-01-07 21:40:51.781000+00:00,0,2,1
2351154,Unattributed,unattributed,2024-01-07 23:24:43+00:00,2024-01-07 23:24:43+00:00,0,2,2
2351188,Facebook Ads,fb,2024-01-07 23:43:20+00:00,2024-01-07 23:37:45.628000+00:00,0,2,1
2351188,Unattributed,unattributed,2024-01-07 23:43:20+00:00,2024-01-07 23:43:20+00:00,0,2,2
2351260,Klaviyo,utm medium - email,2024-01-08 00:21:08+00:00,2023-12-28 13:41:23.448000+00:00,10,11,1
2351260,OneText,referral,2024-01-08 00:21:08+00:00,2023-12-28 17:26:21.999000+00:00,10,11,2
2351260,OneText,referral,2024-01-08 00:21:08+00:00,2023-12-28 20:44:43.951000+00:00,10,11,3
2351260,Klaviyo,utm medium - email,2024-01-08 00:21:08+00:00,2024-01-06 01:35:27.135000+00:00,1,11,4
2351260,Rakuten,utm medium -,2024-01-08 00:21:08+00:00,2024-01-06 02:39:26.459000+00:00,1,11,5
2351260,Google Ads,adwords,2024-01-08 00:21:08+00:00,2024-01-06 14:20:41.326000+00:00,1,11,6
2351260,Google Ads,adwords,2024-01-08 00:21:08+00:00,2024-01-06 14:24:09.653000+00:00,1,11,7
2351260,Google Ads,adwords,2024-01-08 00:21:08+00:00,2024-01-06 16:57:01.086000+00:00,1,11,8
2351260,Google Ads,adwords,2024-01-08 00:21:08+00:00,2024-01-06 19:16:27.123000+00:00,1,11,9
2351260,Rakuten,utm medium -,2024-01-08 00:21:08+00:00,2024-01-08 00:12:56.277000+00:00,0,11,10
2351260,Unattributed,unattributed,2024-01-08 00:21:08+00:00,2024-01-08 00:21:08+00:00,0,11,11
2351278,Rakuten,utm medium -,2024-01-08 00:31:34+00:00,2024-01-08 00:20:38.215000+00:00,0,2,1
2351278,Unattributed,unattributed,2024-01-08 00:31:34+00:00,2024-01-08 00:31:34+00:00,0,2,2
2351355,Rakuten,utm medium -,2024-01-08 01:03:48+00:00,2024-01-07 17:05:57.156000+00:00,0,3,1
2351355,Google Ads,adwords,2024-01-08 01:03:48+00:00,2024-01-08 00:52:12.916000+00:00,0,3,2
2351355,Unattributed,unattributed,2024-01-08 01:03:48+00:00,2024-01-08 01:03:48+00:00,0,3,3
2351390,Facebook Ads,fb,2024-01-08 01:20:26+00:00,2023-12-30 01:04:25.563000+00:00,9,3,1
2351390,Facebook Ads,utm medium - paid,2024-01-08 01:20:26+00:00,2024-01-01 02:54:12.938000+00:00,6,3,2
2351390,Unattributed,unattributed,2024-01-08 01:20:26+00:00,2024-01-08 01:20:26+00:00,0,3,3
2351400,Rakuten,utm medium -,2024-01-08 01:26:00+00:00,2024-01-07 17:05:57.156000+00:00,0,3,1
2351400,Google Ads,adwords,2024-01-08 01:26:00+00:00,2024-01-08 00:52:12.916000+00:00,0,3,2
2351400,Unattributed,unattributed,2024-01-08 01:26:00+00:00,2024-01-08 01:26:00+00:00,0,3,3
2351405,Unattributed,unattributed,2024-01-08 01:28:28+00:00,2024-01-08 01:28:28+00:00,0,1,1
2351419,Google Ads,adwords,2024-01-08 01:32:32+00:00,2024-01-07 17:33:28.566000+00:00,0,3,1
2351419,Google Ads,adwords,2024-01-08 01:32:32+00:00,2024-01-08 01:17:56.500000+00:00,0,3,2
2351419,Unattributed,unattributed,2024-01-08 01:32:32+00:00,2024-01-08 01:32:32+00:00,0,3,3
2351424,Rakuten,utm medium -,2024-01-08 01:34:15+00:00,2024-01-08 01:28:35.932000+00:00,0,2,1
2351424,Unattributed,unattributed,2024-01-08 01:34:15+00:00,2024-01-08 01:34:15+00:00,0,2,2
2351502,Google Ads,adwords,2024-01-08 02:05:37+00:00,2024-01-08 01:48:49.418000+00:00,0,2,1
2351502,Unattributed,unattributed,2024-01-08 02:05:37+00:00,2024-01-08 02:05:37+00:00,0,2,2
2351527,Facebook Ads,fb,2024-01-08 02:16:57+00:00,2023-12-31 19:23:38.716000+00:00,7,12,1
2351527,Facebook Ads,fb,2024-01-08 02:16:57+00:00,2023-12-31 19:23:54.187000+00:00,7,12,2
2351527,Facebook Ads,fb,2024-01-08 02:16:57+00:00,2024-01-01 05:14:15.150000+00:00,6,12,3
2351527,Facebook Ads,fb,2024-01-08 02:16:57+00:00,2024-01-01 06:32:31.567000+00:00,6,12,4
2351527,Facebook Ads,fb,2024-01-08 02:16:57+00:00,2024-01-01 16:54:03.357000+00:00,6,12,5
2351527,Facebook Ads,fb,2024-01-08 02:16:57+00:00,2024-01-01 20:24:52.354000+00:00,6,12,6
2351527,Facebook Ads,fb,2024-01-08 02:16:57+00:00,2024-01-02 03:31:35.020000+00:00,5,12,7
2351527,Facebook Ads,fb,2024-01-08 02:16:57+00:00,2024-01-02 22:38:26.149000+00:00,5,12,8
2351527,Facebook Ads,fb,2024-01-08 02:16:57+00:00,2024-01-03 03:45:19.113000+00:00,4,12,9
2351527,Facebook Ads,fb,2024-01-08 02:16:57+00:00,2024-01-03 04:55:56.963000+00:00,4,12,10
2351527,Google Ads,adwords,2024-01-08 02:16:57+00:00,2024-01-06 17:21:29.780000+00:00,1,12,11
2351527,Unattributed,unattributed,2024-01-08 02:16:57+00:00,2024-01-08 02:16:57+00:00,0,12,12
2351536,Google Ads,adwords,2024-01-08 02:19:14+00:00,2023-12-30 01:49:45.652000+00:00,9,9,1
2351536,Organic Search,referral,2024-01-08 02:19:14+00:00,2023-12-30 03:09:47.269000+00:00,8,9,2
2351536,Klaviyo,utm medium - email,2024-01-08 02:19:14+00:00,2023-12-30 04:00:35.168000+00:00,8,9,3
2351536,Klaviyo,utm medium - email,2024-01-08 02:19:14+00:00,2024-01-02 15:14:11.235000+00:00,5,9,4
2351536,Klaviyo,utm medium - email,2024-01-08 02:19:14+00:00,2024-01-02 15:20:28.152000+00:00,5,9,5
2351536,Klaviyo,utm medium - email,2024-01-08 02:19:14+00:00,2024-01-02 16:08:01.830000+00:00,5,9,6
2351536,Klaviyo,utm medium - email,2024-01-08 02:19:14+00:00,2024-01-03 14:57:18.942000+00:00,4,9,7
2351536,Rakuten,utm medium -,2024-01-08 02:19:14+00:00,2024-01-03 15:12:36.477000+00:00,4,9,8
2351536,Unattributed,unattributed,2024-01-08 02:19:14+00:00,2024-01-08 02:19:14+00:00,0,9,9
2351555,Facebook Ads,fb,2024-01-08 02:26:03+00:00,2024-01-07 19:10:13.407000+00:00,0,4,1
2351555,Facebook Ads,fb,2024-01-08 02:26:03+00:00,2024-01-07 19:30:52.894000+00:00,0,4,2
2351555,Facebook Ads,utm medium - Facebook_Mobile_Feed,2024-01-08 02:26:03+00:00,2024-01-07 19:38:52.082000+00:00,0,4,3
2351555,Unattributed,unattributed,2024-01-08 02:26:03+00:00,2024-01-08 02:26:03+00:00,0,4,4
2351572,MNTN,mntn,2024-01-08 02:32:26+00:00,2023-12-28 03:03:15.883000+00:00,10,5,1
2351572,Klaviyo,utm medium - email,2024-01-08 02:32:26+00:00,2023-12-30 19:39:14.396000+00:00,8,5,2
2351572,Klaviyo,utm medium - email,2024-01-08 02:32:26+00:00,2023-12-30 21:03:26.719000+00:00,8,5,3
2351572,Facebook Ads,fb,2024-01-08 02:32:26+00:00,2024-01-05 04:16:09.192000+00:00,2,5,4
2351572,Unattributed,unattributed,2024-01-08 02:32:26+00:00,2024-01-08 02:32:26+00:00,0,5,5
2351649,Klaviyo,utm medium - email,2024-01-08 03:06:45+00:00,2023-12-31 13:17:57.489000+00:00,7,2,1
2351649,Unattributed,unattributed,2024-01-08 03:06:45+00:00,2024-01-08 03:06:45+00:00,0,2,2
2351669,Facebook Ads,fb,2024-01-08 03:13:18+00:00,2024-01-07 15:45:24.653000+00:00,0,3,1
2351669,Facebook Ads,fb,2024-01-08 03:13:18+00:00,2024-01-08 03:10:33.946000+00:00,0,3,2
2351669,Unattributed,unattributed,2024-01-08 03:13:18+00:00,2024-01-08 03:13:18+00:00,0,3,3
2351715,Google Ads,adwords,2024-01-08 03:31:54+00:00,2024-01-06 22:54:14.481000+00:00,1,2,1
2351715,Unattributed,unattributed,2024-01-08 03:31:54+00:00,2024-01-08 03:31:54+00:00,0,2,2
2351724,Unattributed,unattributed,2024-01-08 03:36:17+00:00,2024-01-08 03:36:17+00:00,0,1,1
2351742,Disco,utm medium - disco_paid,2024-01-08 03:45:05+00:00,2024-01-08 03:32:54.784000+00:00,0,2,1
2351742,Unattributed,unattributed,2024-01-08 03:45:05+00:00,2024-01-08 03:45:05+00:00,0,2,2
2351794,Facebook Ads,fb,2024-01-08 04:17:59+00:00,2024-01-08 04:12:51.189000+00:00,0,2,1
2351794,Unattributed,unattributed,2024-01-08 04:17:59+00:00,2024-01-08 04:17:59+00:00,0,2,2
2351802,Klaviyo,utm medium - email,2024-01-08 04:23:09+00:00,2023-12-27 18:13:30.873000+00:00,11,24,1
2351802,MNTN,mntn,2024-01-08 04:23:09+00:00,2024-01-02 06:34:32.854000+00:00,5,24,2
2351802,Klaviyo,utm medium - email,2024-01-08 04:23:09+00:00,2024-01-03 12:39:55.897000+00:00,4,24,3
2351802,Facebook Ads,fb,2024-01-08 04:23:09+00:00,2024-01-03 13:39:12.804000+00:00,4,24,4
2351802,Facebook Ads,fb,2024-01-08 04:23:09+00:00,2024-01-03 15:58:40.289000+00:00,4,24,5
2351802,Facebook Ads,fb,2024-01-08 04:23:09+00:00,2024-01-05 02:25:10.909000+00:00,3,24,6
2351802,Facebook Ads,fb,2024-01-08 04:23:09+00:00,2024-01-05 02:31:00.234000+00:00,3,24,7
2351802,Facebook Ads,fb,2024-01-08 04:23:09+00:00,2024-01-05 02:31:31.101000+00:00,3,24,8
2351802,Facebook Ads,fb,2024-01-08 04:23:09+00:00,2024-01-05 02:53:05.729000+00:00,3,24,9
2351802,Facebook Ads,fb,2024-01-08 04:23:09+00:00,2024-01-05 04:40:53.404000+00:00,2,24,10
2351802,Klaviyo,utm medium - email,2024-01-08 04:23:09+00:00,2024-01-05 14:19:07.663000+00:00,2,24,11
2351802,Google Ads,adwords,2024-01-08 04:23:09+00:00,2024-01-05 14:49:17.820000+00:00,2,24,12
2351802,Google Ads,adwords,2024-01-08 04:23:09+00:00,2024-01-05 14:53:09.475000+00:00,2,24,13
2351802,Google Ads,adwords,2024-01-08 04:23:09+00:00,2024-01-05 14:53:49.057000+00:00,2,24,14
2351802,Google Ads,adwords,2024-01-08 04:23:09+00:00,2024-01-05 14:54:19.983000+00:00,2,24,15
2351802,Google Ads,adwords,2024-01-08 04:23:09+00:00,2024-01-05 14:55:04.829000+00:00,2,24,16
2351802,Google Ads,adwords,2024-01-08 04:23:09+00:00,2024-01-05 14:55:55.781000+00:00,2,24,17
2351802,Facebook Ads,fb,2024-01-08 04:23:09+00:00,2024-01-05 15:11:30.989000+00:00,2,24,18
2351802,Facebook Ads,fb,2024-01-08 04:23:09+00:00,2024-01-05 15:12:00.310000+00:00,2,24,19
2351802,Facebook Ads,fb,2024-01-08 04:23:09+00:00,2024-01-05 15:13:13.079000+00:00,2,24,20
2351802,Facebook Ads,fb,2024-01-08 04:23:09+00:00,2024-01-06 15:17:30.791000+00:00,1,24,21
2351802,Klaviyo,utm medium - email,2024-01-08 04:23:09+00:00,2024-01-07 02:35:41.860000+00:00,1,24,22
2351802,Klaviyo,utm medium - email,2024-01-08 04:23:09+00:00,2024-01-08 04:17:05.349000+00:00,0,24,23
2351802,Unattributed,unattributed,2024-01-08 04:23:09+00:00,2024-01-08 04:23:09+00:00,0,24,24
2351816,Facebook Ads,fb,2024-01-08 04:29:56+00:00,2024-01-04 01:39:01.712000+00:00,4,2,1
2351816,Unattributed,unattributed,2024-01-08 04:29:56+00:00,2024-01-08 04:29:56+00:00,0,2,2
2351834,Organic Search,referral,2024-01-08 04:44:15+00:00,2023-12-24 10:57:29.172000+00:00,14,3,1
2351834,Google Ads,adwords,2024-01-08 04:44:15+00:00,2024-01-08 04:05:21.890000+00:00,0,3,2
2351834,Unattributed,unattributed,2024-01-08 04:44:15+00:00,2024-01-08 04:44:15+00:00,0,3,3
2351838,Klaviyo,utm medium - email,2024-01-08 04:47:52+00:00,2024-01-08 04:44:43.069000+00:00,0,2,1
2351838,Unattributed,unattributed,2024-01-08 04:47:52+00:00,2024-01-08 04:47:52+00:00,0,2,2
2351840,MNTN,mntn,2024-01-08 04:49:52+00:00,2023-12-27 04:58:08.500000+00:00,11,14,1
2351840,MNTN,mntn,2024-01-08 04:49:52+00:00,2023-12-31 04:51:21.810000+00:00,7,14,2
2351840,Klaviyo,utm medium - email,2024-01-08 04:49:52+00:00,2023-12-31 14:10:43.786000+00:00,7,14,3
2351840,Facebook Organic,fb,2024-01-08 04:49:52+00:00,2024-01-01 23:37:29.183000+00:00,6,14,4
2351840,Facebook Ads,fb,2024-01-08 04:49:52+00:00,2024-01-04 03:19:37.626000+00:00,4,14,5
2351840,Facebook Ads,fb,2024-01-08 04:49:52+00:00,2024-01-05 23:49:33.731000+00:00,2,14,6
2351840,Rakuten,utm medium -,2024-01-08 04:49:52+00:00,2024-01-05 23:57:30.416000+00:00,2,14,7
2351840,Klaviyo,utm medium - email,2024-01-08 04:49:52+00:00,2024-01-06 00:23:25.833000+00:00,2,14,8
2351840,Klaviyo,utm medium - email,2024-01-08 04:49:52+00:00,2024-01-06 00:23:28.561000+00:00,2,14,9
2351840,Klaviyo,utm medium - email,2024-01-08 04:49:52+00:00,2024-01-06 02:29:36.032000+00:00,2,14,10
2351840,Klaviyo,utm medium - email,2024-01-08 04:49:52+00:00,2024-01-06 02:29:58.055000+00:00,2,14,11
2351840,Facebook Ads,fb,2024-01-08 04:49:52+00:00,2024-01-08 04:28:37.950000+00:00,0,14,12
2351840,Rakuten,utm medium -,2024-01-08 04:49:52+00:00,2024-01-08 04:47:04.114000+00:00,0,14,13
2351840,Unattributed,unattributed,2024-01-08 04:49:52+00:00,2024-01-08 04:49:52+00:00,0,14,14
2351852,Facebook Organic,fb,2024-01-08 05:02:27+00:00,2023-12-24 14:36:11.779000+00:00,14,7,1
2351852,Facebook Ads,fb,2024-01-08 05:02:27+00:00,2023-12-27 21:13:12.597000+00:00,11,7,2
2351852,Organic Search,referral,2024-01-08 05:02:27+00:00,2023-12-28 20:24:00.106000+00:00,10,7,3
2351852,Organic Search,referral,2024-01-08 05:02:27+00:00,2023-12-29 00:16:28.178000+00:00,10,7,4
2351852,Microsoft Ads,microsoft,2024-01-08 05:02:27+00:00,2024-01-01 11:32:54.052000+00:00,6,7,5
2351852,Rakuten,utm medium -,2024-01-08 05:02:27+00:00,2024-01-08 05:00:44.982000+00:00,0,7,6
2351852,Unattributed,unattributed,2024-01-08 05:02:27+00:00,2024-01-08 05:02:27+00:00,0,7,7
2351864,Google Ads,adwords,2024-01-08 05:22:39+00:00,2023-12-27 03:17:06.878000+00:00,12,13,1
2351864,Klaviyo,utm medium - email,2024-01-08 05:22:39+00:00,2023-12-28 06:44:07.263000+00:00,10,13,2
2351864,Klaviyo,utm medium - email,2024-01-08 05:22:39+00:00,2023-12-30 04:08:59.005000+00:00,9,13,3
2351864,Klaviyo,utm medium - email,2024-01-08 05:22:39+00:00,2023-12-30 19:17:42.568000+00:00,8,13,4
2351864,Klaviyo,utm medium - email,2024-01-08 05:22:39+00:00,2024-01-02 09:12:35.962000+00:00,5,13,5
2351864,Klaviyo,utm medium - email,2024-01-08 05:22:39+00:00,2024-01-02 11:06:56.285000+00:00,5,13,6
2351864,Klaviyo,utm medium - email,2024-01-08 05:22:39+00:00,2024-01-02 18:34:27.227000+00:00,5,13,7
2351864,Klaviyo,utm medium - email,2024-01-08 05:22:39+00:00,2024-01-06 00:23:54.685000+00:00,2,13,8
2351864,Klaviyo,utm medium - email,2024-01-08 05:22:39+00:00,2024-01-06 18:33:22.365000+00:00,1,13,9
2351864,Klaviyo,utm medium - email,2024-01-08 05:22:39+00:00,2024-01-07 15:39:27.776000+00:00,0,13,10
2351864,Facebook Organic,fb,2024-01-08 05:22:39+00:00,2024-01-08 05:10:10.954000+00:00,0,13,11
2351864,Facebook Organic,fb,2024-01-08 05:22:39+00:00,2024-01-08 05:10:25.436000+00:00,0,13,12
2351864,Unattributed,unattributed,2024-01-08 05:22:39+00:00,2024-01-08 05:22:39+00:00,0,13,13
2351936,Microsoft Ads,microsoft,2024-01-08 10:00:08+00:00,2024-01-06 17:52:07.518000+00:00,1,3,1
2351936,Rakuten,utm medium -,2024-01-08 10:00:08+00:00,2024-01-08 09:57:45.181000+00:00,0,3,2
2351936,Unattributed,unattributed,2024-01-08 10:00:08+00:00,2024-01-08 10:00:08+00:00,0,3,3
2351940,Google Ads,adwords,2024-01-08 10:25:59+00:00,2024-01-03 16:50:10.946000+00:00,4,3,1
2351940,Organic Search,referral,2024-01-08 10:25:59+00:00,2024-01-08 10:17:48.434000+00:00,0,3,2
2351940,Unattributed,unattributed,2024-01-08 10:25:59+00:00,2024-01-08 10:25:59+00:00,0,3,3
2352105,Microsoft Ads,microsoft,2024-01-08 14:31:03+00:00,2024-01-08 13:57:28.924000+00:00,0,2,1
2352105,Unattributed,unattributed,2024-01-08 14:31:03+00:00,2024-01-08 14:31:03+00:00,0,2,2
2352132,Unattributed,unattributed,2024-01-08 14:46:38+00:00,2024-01-08 14:46:38+00:00,0,1,1
2352177,Klaviyo,utm medium - email,2024-01-08 15:22:29+00:00,2024-01-08 01:58:05.937000+00:00,0,3,1
2352177,Klaviyo,utm medium - email,2024-01-08 15:22:29+00:00,2024-01-08 13:46:00.571000+00:00,0,3,2
2352177,Unattributed,unattributed,2024-01-08 15:22:29+00:00,2024-01-08 15:22:29+00:00,0,3,3
2352179,Klaviyo,utm medium - email,2024-01-08 15:23:48+00:00,2023-12-28 11:05:20.876000+00:00,11,2,1
2352179,Unattributed,unattributed,2024-01-08 15:23:48+00:00,2024-01-08 15:23:48+00:00,0,2,2
2352181,Facebook Ads,fb,2024-01-08 15:24:41+00:00,2024-01-08 15:21:30.187000+00:00,0,2,1
2352181,Unattributed,unattributed,2024-01-08 15:24:41+00:00,2024-01-08 15:24:41+00:00,0,2,2
2352226,Disco,utm medium - disco_paid,2024-01-08 15:44:01+00:00,2024-01-07 23:05:39.090000+00:00,0,2,1
2352226,Unattributed,unattributed,2024-01-08 15:44:01+00:00,2024-01-08 15:44:01+00:00,0,2,2
2352249,Google Ads,adwords,2024-01-08 15:54:49+00:00,2023-12-31 15:21:16.882000+00:00,8,4,1
2352249,Organic Search,referral,2024-01-08 15:54:49+00:00,2024-01-08 15:32:08.358000+00:00,0,4,2
2352249,Google Ads,adwords,2024-01-08 15:54:49+00:00,2024-01-08 15:50:05.774000+00:00,0,4,3
2352249,Unattributed,unattributed,2024-01-08 15:54:49+00:00,2024-01-08 15:54:49+00:00,0,4,4
2352371,Organic Search,referral,2024-01-08 16:54:07+00:00,2024-01-08 16:40:44.717000+00:00,0,2,1
2352371,Unattributed,unattributed,2024-01-08 16:54:07+00:00,2024-01-08 16:54:07+00:00,0,2,2
2352408,Klaviyo,utm medium - email,2024-01-08 17:11:16+00:00,2024-01-04 14:17:53.970000+00:00,4,9,1
2352408,MNTN,mntn,2024-01-08 17:11:16+00:00,2024-01-04 14:25:14.622000+00:00,4,9,2
2352408,MNTN,mntn,2024-01-08 17:11:16+00:00,2024-01-05 00:54:37.134000+00:00,3,9,3
2352408,MNTN,mntn,2024-01-08 17:11:16+00:00,2024-01-06 13:38:18.387000+00:00,2,9,4
2352408,MNTN,mntn,2024-01-08 17:11:16+00:00,2024-01-06 13:49:32.599000+00:00,2,9,5
2352408,MNTN,mntn,2024-01-08 17:11:16+00:00,2024-01-06 13:52:51.937000+00:00,2,9,6
2352408,MNTN,mntn,2024-01-08 17:11:16+00:00,2024-01-06 19:02:53.974000+00:00,1,9,7
2352408,Google Ads,adwords,2024-01-08 17:11:16+00:00,2024-01-08 16:51:58.930000+00:00,0,9,8
2352408,Unattributed,unattributed,2024-01-08 17:11:16+00:00,2024-01-08 17:11:16+00:00,0,9,9
2352520,Facebook Ads,fb,2024-01-08 18:12:16+00:00,2023-12-29 22:21:19.466000+00:00,9,3,1
2352520,Facebook Ads,fb,2024-01-08 18:12:16+00:00,2024-01-08 17:58:01.189000+00:00,0,3,2
2352520,Unattributed,unattributed,2024-01-08 18:12:16+00:00,2024-01-08 18:12:16+00:00,0,3,3
2352556,Rakuten,utm medium -,2024-01-08 18:35:03+00:00,2024-01-08 16:39:42.239000+00:00,0,2,1
2352556,Unattributed,unattributed,2024-01-08 18:35:03+00:00,2024-01-08 18:35:03+00:00,0,2,2
2352565,Organic Search,referral,2024-01-08 18:39:29+00:00,2024-01-08 18:19:44.678000+00:00,0,4,1
2352565,Organic Search,referral,2024-01-08 18:39:29+00:00,2024-01-08 18:36:22.508000+00:00,0,4,2
