BRAND_NAME,"VERTICAL_DISPLAY_POSITION",BRAND_DISPLAYS,CONV,AD_SPEND
"Elevated Faith",53,3,0,0.00
"A Kids Co.",99,3,0,0.00
doublesoul,175,2,0,0.00
Kijibae,24,26,0,0.00
"Blessed Be Magick",95,1,0,0.00
"Out of the Woods",148,3,0,0.00
"Seafolly Australia",155,5,0,0.00
"True Made Foods",59,8,0,0.00
wildwonder,188,1,0,0.00
"Las Jaras Wines",108,1,0,0.00
"Projects Watches",60,1,0,0.00
Divi,89,1,0,0.00
KraveBeauty,2,1883,0,0.00
Juna,196,1,0,0.00
"Mented Cosmetics",88,9,0,0.00
"IVL Collective",209,1,0,0.00
"True Made Foods",278,1,0,0.00
"IVL Collective",90,7,0,0.00
Anyday,62,9,0,0.00
"Fresh Peaches",146,4,0,0.00
Rains,116,2,0,0.00
MORI,77,1,0,0.00
"Food Huggers",108,9,0,0.00
"Winged Wellness",44,10,0,0.00
"Monica & Andy Inc.",77,14,0,0.00
Siblings,308,1,0,0.00
"Nuudii System",63,16,0,0.00
"Sol de Janeiro",32,35,0,0.00
"inklings baby",218,2,0,0.00
"Ponto Footwear",65,6,0,0.00
jot,161,1,0,0.00
böhme,54,8,0,0.00
"Cali's Books",61,9,0,0.00
"SoaPen Inc",69,1,0,0.00
wildwonder,51,11,0,0.00
"Nutshell Coolers",169,1,0,0.00
"Ritual Zero Proof",82,28,0,0.00
Dropps,119,4,0,0.00
"Yana Sleep",138,2,0,0.00
Volcom,31,124,0,0.00
"Sunfood Superfoods",223,1,0,0.00
"Revolution Cooking",216,2,0,0.00
"Elegant Baby",179,1,0,0.00
Pretzels.com,40,83,0,0.00
Golde,77,12,0,0.00
BelliWelli,36,72,0,0.00
"Mad Rabbit",104,6,0,0.00
"Dr Sari's Lunar Sync",102,4,0,0.00
Popadelics,116,2,0,0.00
Create,91,11,0,0.00
Stix,4,7,0,0.00
Binto,166,2,0,0.00
"Just Date",152,1,0,0.00
"Milton & Goose",85,4,0,0.00
Waterboy,24,81,0,0.00
ettitude,62,16,0,0.00
Needed,29,36,0,0.00
Natemia,33,5,0,0.00
"Wolf & Shepherd",378,1,0,0.00
"Moon Pals",47,12,0,0.00
JOI,150,6,0,0.00
Snowyskin,116,3,0,0.00
"Firebelly Tea",8,4,0,0.00
Calin,32,41,0,0.00
Evergreen,66,8,0,0.00
"INTO THE AM",167,1,0,0.00
"Carve Designs",88,18,0,0.00
Lalabu,160,20,0,0.00
"Black Wolf Nation",44,6,0,0.00
StackedSkincare,43,4,0,0.00
SENREVE,203,2,0,0.00
"Munk Pack",56,24,0,0.00
Kijibae,42,5,0,0.00
"WP Standard",39,40,0,0.00
"ieró Beauty™",167,1,0,0.00
Bala,101,3,0,0.00
Bloomscape,50,55,0,0.00
"Le Monde Gourmand",48,16,0,0.00
"Doggy Do Good",205,3,0,0.00
Carbon38,15,23,0,0.00
Wildfang,103,8,0,0.00
Oeuf,143,1,0,0.00
Branch,24,156,0,0.00
woolino,171,4,0,0.00
"Dr Sari's Lunar Sync",24,5,0,0.00
"Seafolly Australia",210,1,0,0.00
CanDo,49,51,0,0.00
"Monica & Andy Inc.",60,24,0,0.00
"Modern Fuel",143,1,0,0.00
Glamnetic,158,1,0,0.00
CoverFX,140,1,0,0.00
AVEC,47,15,0,0.00
BlendJet,54,6,0,0.00
eyebobs,133,9,0,0.00
Oeuf,112,3,0,0.00
"OOBE BRAND",48,8,0,0.00
Wildfang,128,7,0,0.00
"happy being",181,2,0,0.00
INBLOOM,161,4,0,0.00
"inklings baby",204,1,0,0.00
"Seafolly Australia",182,3,0,0.00
"Love, Plants",178,3,0,0.00
Sijo,114,3,0,0.00
"Sensory Joy",88,3,0,0.00
"Carve Designs",87,28,0,0.00
Siblings,141,8,0,0.00
"Seamless Lingerie",84,6,0,0.00
"Luca Faloni",226,1,0,0.00
"Raw Botanics",169,1,0,0.00
"Modern Fuel",88,1,0,0.00
Brightech,133,4,0,0.00
"Luca Faloni",52,4,0,0.00
Bellway,54,9,0,0.00
"Glimmer Wish",132,3,0,0.00
"Siete Foods",121,5,0,0.00
"Fresh Peaches",137,1,0,0.00
epi.logic,15,10,0,0.00
"The Secure Mat",143,1,0,0.00
"Bask Suncare",108,5,0,0.00
"Monica & Andy Inc.",200,1,0,0.00
"Solly Baby",125,1,0,0.00
Otteroo,200,2,0,0.00
"Porter Road",278,1,0,0.00
cbdMD,193,1,0,0.00
ettitude,86,10,0,0.00
Juna,61,9,0,0.00
"Food Huggers",95,1,0,0.00
"good light",226,1,0,0.00
"Once Upon a Farm",189,1,0,0.00
"Tula Skincare",56,10,0,0.00
"Ursa Major",77,14,0,0.00
Canopy,77,11,0,0.00
"Native Pet",59,10,0,0.00
Moderny,11,32,0,0.00
"NOT!CE Hair Co",153,1,0,0.00
"Rif Care",63,5,0,0.00
"NOTO Botanics",14,33,0,0.00
RiotSociety.com,29,20,0,0.00
"Oars + Alps",105,3,0,0.00
"The Secure Mat",130,3,0,0.00
"Modern Fuel",64,2,0,0.00
"Surely Wines",205,1,0,0.00
"Highline Wellness",15,72,0,0.00
"Nutshell Coolers",74,10,0,0.00
"Revolution Cooking",148,1,0,0.00
"Snuggle Me Organic",47,55,0,0.00
"Kortni Jeane",134,1,0,0.00
"Thousand Fell",8,275,0,0.00
"Serenity Kids",151,2,0,0.00
Sijo,24,244,0,0.00
"Monica & Andy Inc.",166,1,0,0.00
"Clean Age",38,6,0,0.00
"jane iredale",164,2,0,0.00
Vacation®,-1,19421,0,0.00
Needed,89,4,0,0.00
"Solly Baby",42,12,0,0.00
"Mad Rabbit",116,3,0,0.00
Kinflyte,191,1,0,0.00
"Clover by CLOVE + HALLOW",68,7,0,0.00
"Tinto Amorio",151,1,0,0.00
Oeuf,76,3,0,0.00
Hydrant,189,1,0,0.00
"Les Belles",199,1,0,0.00
"World Wide Stereo",109,1,0,0.00
"Sonrei Skin",222,1,0,0.00
ILIA,141,5,0,0.00
"Wren + Glory",5,39,0,0.00
Esker,52,19,0,0.00
"LINHART NYC",147,2,0,0.00
"Billion Dollar Beauty",103,2,0,0.00
Estella,8,2,0,0.00
UPSAINT,116,1,0,0.00
AVEC,59,13,0,0.00
MORI,5,252,0,0.00
Lalo,123,1,0,0.00
Bodily,95,2,0,0.00
MORI,251,1,0,0.00
"Sparq Life",72,4,0,0.00
"Hello Cake",86,2,0,0.00
"Bamboo Ave",65,1,0,0.00
"jane iredale",150,1,0,0.00
"Cali's Books",25,57,0,0.00
Anyday,73,14,0,0.00
Petaluma,49,2,0,0.00
"Verdant Lyfe",49,5,0,0.00
"A Kids Co.",129,1,0,0.00
Cadence,70,3,0,0.00
SENREVE,205,3,0,0.00
Rains,86,5,0,0.00
LOOPS,54,6,0,0.00
Caramels.com,63,6,0,0.00
"Muslin Comfort",199,2,0,0.00
"Viori Beauty",8,4984,0,0.00
"My Medic",55,33,0,0.00
"Doggy Do Good",38,3,0,0.00
"Pulp Pantry",20,1,0,0.00
"Reel Paper",101,3,0,0.00
"Verdant Lyfe",107,3,0,0.00
"Serenity Kids",76,6,0,0.00
"Firebelly Tea",200,1,0,0.00
"Dr. Squatch",54,2,0,0.00
"Wild Rye",9,8,0,0.00
Konny,138,1,0,0.00
Thorlos,171,1,0,0.00
"Projects Watches",204,1,0,0.00
"Fresh Peaches",174,1,0,0.00
Moonglow,97,8,0,0.00
Estella,25,169,0,0.00
"Ursa Major",73,14,0,0.00
"Electric Picks Jewelry",111,19,0,0.00
"Yana Sleep",141,1,0,0.00
"Serenity Kids",239,1,0,0.00
"MAXPRO Fitness",114,2,0,0.00
Vacation®,5,1017,0,0.00
Myles,148,6,0,0.00
Kabrita,182,1,0,0.00
Bala,140,1,0,0.00
FullWell,167,1,0,0.00
"True Botanicals",47,93,0,0.00
Wildfang,81,13,0,0.00
"Hedley & Bennett",97,12,0,0.00
"Le Mini Macaron",77,24,0,0.00
"Som Sleep",60,6,0,0.00
Quitch,116,2,0,0.00
BlendJet,85,2,0,0.00
"Aura Bora",28,26,0,0.00
"Maverick & Co.",95,1,0,0.00
"Posh Peanut",112,1,0,0.00
"Green Paper Products",109,6,0,0.00
"Homesick Candles",55,34,0,0.00
"Wild Cosmetics",62,1,0,0.00
Alpha-H,50,5,0,0.00
Manduka,145,1,0,0.00
"Joanna Vargas Skincare",66,3,0,0.00
"Billy Reid",50,9,0,0.00
"The Plug Drink",120,3,0,0.00
"Year & Day",33,12,0,0.00
"Nutshell Coolers",214,1,0,0.00
"Little Words Project",41,159,0,0.00
Calin,301,1,0,0.00
MORI,60,3,0,0.00
Brightech,52,26,0,0.00
OrnamentallyYou,47,15,0,0.00
"Distil Union",190,2,0,0.00
Anyday,31,33,0,0.00
"Fable Home",82,5,0,0.00
"LINHART NYC",86,2,0,0.00
UNTUCKit,26,83,0,0.00
Myles,190,3,0,0.00
"Character Home",147,2,0,0.00
"Petunia Pickle Bottom",45,68,0,0.00
"Oat Mama",209,2,0,0.00
"SACHEU Beauty",75,19,0,0.00
Afloral,141,1,0,0.00
"Beginning Boutique",120,1,0,0.00
"Bokksu Market",184,1,0,0.00
"Why and Whale",37,14,0,0.00
SortJoy,242,2,0,0.00
Myles,173,1,0,0.00
"Firebelly Tea",33,4,0,0.00
"Body High Body Care",12,10,0,0.00
Fishskyn,30,4,0,0.00
"ieró Beauty™",89,3,0,0.00
"Seamless Lingerie",70,9,0,0.00
"Dermaclara, LLC",77,20,0,0.00
AAVRANI,64,11,0,0.00
"LAY LO™",43,1,0,0.00
Bodily,63,7,0,0.00
"Blessed Be Magick",178,2,0,0.00
"The Plug Drink",160,2,0,0.00
"Las Jaras Wines",123,6,0,0.00
"Munk Pack",111,12,0,0.00
"inklings baby",259,1,0,0.00
AAVRANI,102,2,0,0.00
"Explorer Cold Brew",36,6,0,0.00
"SoaPen Inc",147,1,0,0.00
"Finn + Emma",240,2,0,0.00
"Doggy Do Good",22,9,0,0.00
Zensah,18,8,0,0.00
"Newton Baby",85,2,0,0.00
Bala,156,3,0,0.00
Spyder,90,11,0,0.00
Bodily,173,1,0,0.00
"Nutshell Coolers",84,1,0,0.00
"Fulton Fish Market",16,6,0,0.00
Sensate,176,1,0,0.00
Divi,81,1,0,0.00
GhostBed,295,1,0,0.00
"ZOA Energy",137,3,0,0.00
"Kortni Jeane",99,10,0,0.00
RiotSociety.com,134,1,0,0.00
AVEC,122,2,0,0.00
Pretzels.com,50,24,0,0.00
"Hedley & Bennett",27,99,0,0.00
Coterie,36,19,0,0.00
ettitude,13,403,0,0.00
"Girlfriend Collective",60,8,0,0.00
Bandier,8,111,0,0.00
Wildfang,106,7,0,0.00
"Hedley & Bennett",141,1,0,0.00
epi.logic,86,5,0,0.00
MORI,68,1,0,0.00
"KA! Empathogenics",108,9,0,0.00
"Clevr Blends",68,1,0,0.00
"Joanna Vargas Skincare",44,3,0,0.00
"Bean Products",83,1,0,0.00
"Parker Clay",243,1,0,0.00
"Out of the Woods",96,13,0,0.00
"Distil Union",54,8,0,0.00
Anyday,16,387,0,0.00
Manduka,34,126,0,0.00
eeBoo,17,15,0,0.00
"Ora Organic",91,3,0,0.00
"Nala Care",64,12,0,0.00
"Native Pet",52,8,0,0.00
"Ursa Major",245,1,0,0.00
"Moby Wrap",34,30,0,0.00
"California Arts",73,4,0,0.00
Tushbaby,28,344,0,0.00
"Snuggle Me Organic",111,3,0,0.00
wildwonder,27,36,0,0.00
Wildfang,22,628,0,0.00
"Seamless Lingerie",178,1,0,0.00
"Wild Cosmetics",7,36,0,0.00
"KA! Empathogenics",225,1,0,0.00
"Ruggish Co.",221,3,0,0.00
"Maverick & Co.",79,2,0,0.00
"Bear Balanced",27,8,0,0.00
Gooselings,17,10,0,0.00
"Compass Coffee",214,1,0,0.00
"Clover by CLOVE + HALLOW",138,1,0,0.00
Softies,48,30,0,0.00
Twillory,24,33,0,0.00
Houseplant,101,1,0,0.00
"esmi Skin Minerals",8,246,0,0.00
Myles,239,1,0,0.00
"Natalist Co.",27,74,0,0.00
"Moby Wrap",89,4,0,0.00
Opopop,146,1,0,0.00
Gathre,131,5,0,0.00
"Birthdate Co.",70,12,0,0.00
"Seoul Ceuticals",99,5,0,0.00
cbdMD,105,5,0,0.00
Vegamour,111,1,0,0.00
MantraBand,174,1,0,0.00
"Homesick Candles",11,358,0,0.00
Doré,91,12,0,0.00
"Finn + Emma",125,2,0,0.00
BuddyLove,61,8,0,0.00
"Solly Baby",232,1,0,0.00
Spyder,41,25,0,0.00
Opopop,54,23,0,0.00
"Ami Colé",100,4,0,0.00
"INTO THE AM",76,11,0,0.00
"Degs & Sal",10,9,0,0.00
"Birthdate Co.",12,320,0,0.00
"Munk Pack",52,33,0,0.00
"Just Date",228,1,0,0.00
BelliWelli,105,10,0,0.00
vitruvi,141,5,0,0.00
"Resist Nutrition",15,6,0,0.00
Beachwaver,27,21,0,0.00
Snowyskin,99,5,0,0.00
Dame,23,105,0,0.00
Coromega,25,1,0,0.00
"Character Home",119,1,0,0.00
AVEC,88,8,0,0.00
Glamnetic,61,7,0,0.00
"Karma Nuts",182,2,0,0.00
"Wild Cosmetics",32,4,0,0.00
Caraway,147,1,0,0.00
"Out of the Woods",70,13,0,0.00
"Tini Lux",86,6,0,0.00
Nanit,154,1,0,0.00
"Gravity Blankets",5,12,0,0.00
"Wolf & Shepherd",35,91,0,0.00
"Nuudii System",168,2,0,0.00
RiotSociety.com,19,45,0,0.00
Koio,93,5,0,0.00
"Bad Birdie",169,1,0,0.00
UNTUCKit,85,2,0,0.00
Afloral,170,1,0,0.00
Lollipetals,187,1,0,0.00
"Seafolly Australia",143,6,0,0.00
"Out of the Woods",188,2,0,0.00
Rains,101,2,0,0.00
"Green Paper Products",46,15,0,0.00
"My Girl Wellness",3,113,0,0.00
"Luca Faloni",212,3,0,0.00
Snowyskin,141,1,0,0.00
Coterie,77,12,0,0.00
"Newton Baby",78,2,0,0.00
"Wren + Glory",53,12,0,0.00
Konny,139,1,0,0.00
Nanit,201,3,0,0.00
TriLASTIN,373,1,0,0.00
Divi,82,1,0,0.00
Moonglow,152,2,0,0.00
"Ami Colé",85,16,0,0.00
"Love Your Melon",26,145,0,0.00
"August Uncommon Tea",28,47,0,0.00
Rains,125,2,0,0.00
FRANC,49,10,0,0.00
"Bushwick Kitchen",26,25,0,0.00
Bodily,274,1,0,0.00
ANATOMY®,26,1,0,0.00
"Dagne Dover",133,2,0,0.00
Bala,35,58,0,0.00
Salio,82,1,0,0.00
Golde,113,9,0,0.00
"Year & Day",1,2987,0,0.00
Gathre,233,1,0,0.00
ByHeart,42,42,0,0.00
Konny,137,2,0,0.00
jot,60,41,0,0.00
"Crown Affair",27,52,0,0.00
Foria,77,1,0,0.00
INBLOOM,80,12,0,0.00
iloveplum,32,16,0,0.00
"Munk Pack",24,26,0,0.00
"Karma Nuts",47,2,0,0.00
"LightWater Skin",122,2,0,0.00
"Crown Affair",164,3,0,0.00
"The Plug Drink",109,1,0,0.00
Oradina,151,2,0,0.00
LOLA,217,1,0,0.00
wildwonder,171,3,0,0.00
MORI,16,23,0,0.00
"Willow Pumps",124,1,0,0.00
Oradina,35,45,0,0.00
"Winky Lux",23,65,0,0.00
M.M.LaFleur,113,14,0,0.00
"Firebelly Tea",97,2,0,0.00
"Porto's Bake at Home",5,18,0,0.00
"Revolution Cooking",9,26,0,0.00
"Beyond Polish",19,723,0,0.00
"Hedley & Bennett",163,1,0,0.00
"Willow Pumps",110,7,0,0.00
Sijo,328,1,0,0.00
"Altitude Functional Beverages",98,4,0,0.00
"Snuggle Me Organic",30,398,0,0.00
"SACHEU Beauty",57,20,0,0.00
"True Made Foods",156,1,0,0.00
Lalabu,83,6,0,0.00
"Seafolly Australia",66,9,0,0.00
"Fresh Peaches",117,15,0,0.00
Petaluma,50,1,0,0.00
"Common Era Jewelry",46,89,0,0.00
"Birthdate Co.",51,43,0,0.00
"Monica & Andy Inc.",32,51,0,0.00
"Raw Botanics",7,1,0,0.00
Andie,4,401,0,0.00
"Tubby Todd Bath Co.",96,3,0,0.00
ezpz,41,16,0,0.00
cbdMD,72,42,0,0.00
Brightech,95,6,0,0.00
"Beyond Polish",101,11,0,0.00
"Ellie & Becks",79,14,0,0.00
"Once Upon a Farm",23,178,0,0.00
"Love in Faith",2,147823,261,1588.00
BlendJet,3,40284,410,3360.00
"My Medic",1,6933,3,170.00
"Surely Wines",0,2245,20,290.00
"Ancient Nutrition",15,815,1,25.00
Esker,37,41,1,42.00
Vegamour,10,2823,3,150.00
"Trace Minerals",51,19,1,20.00
"Dieux Skin",3,2945,1,2.00
"JACK HENRY",10,168,1,15.00
Waterboy,3,801,2,50.00
Anyday,11,253,1,33.00
MantraBand,6,623,1,35.00
"Posh Peanut",11,1127,1,35.00
"Alpyn Beauty",23,16,1,40.00
"Dreamland Baby",2,68282,191,3440.00
Curie,1,11983,32,175.00
"Snuggle Me Organic",8,1429,5,80.00
UNTUCKit,5,6847,1,40.00
"Laura Geller",5,8884,2,30.00
"Billy Reid",6,220,1,100.00
ezpz,4,2103,3,20.00
"Cali's Books",2,407,2,16.00
"My Medic",9,309,1,80.00
SPONGELLE,9,2577,1,20.00
"Liquid I.V.",30,27,1,35.00
Vegamour,0,199606,357,7970.00
"JACK HENRY",1,5467,9,175.00
Kopari,8,2540,18,550.00
Evereden,10,364,2,70.00
Licorice,10,1257,3,50.00
"Love in Faith",6,1011,7,42.00
RiotSociety.com,0,1129,4,76.00
"Snuggle Me Organic",11,349,1,20.00
"Homesick Candles",10,446,1,14.87
"happy being",46,52,1,60.00
Nood,7,380,1,60.00
"Fuse Lenses",7,1074,1,15.00
"Mario Badescu Skin Care",4,1756,1,12.00
BlendJet,1,356914,2021,16625.00
"Dr. Squatch",0,379929,990,6525.00
"Beginning Boutique",4,2563,1,30.00
SolaWave,8,1459,1,10.00
"Coco Moon",95,19,1,25.00
CoverFX,22,17,1,10.00
"Serenity Kids",14,310,1,0.00
Caraway,16,757,1,70.00
Blueland,33,284,2,33.00
"Cali's Books",9,93,1,15.00
"IVL Collective",11,116,1,40.00
SPONGELLE,55,34,1,20.00
"OOBE BRAND",0,214,1,40.00
Licorice,0,23946,67,1075.00
Jolie,1,9028,12,336.00
Branch,1,70509,13,585.00
Nood,20,253,1,60.00
Spyder,1,1162,2,22.00
"Ponto Footwear",93,2,1,40.00
"Wolf & Shepherd",22,297,1,50.00
"Siete Foods",2,2548,4,44.00
"Primally Pure",10,2488,13,60.00
Glamnetic,6,10095,5,150.00
"Buffbunny Collection",50,80,1,4.00
M.M.LaFleur,3,10874,3,250.00
"Dr. Squatch",9,3694,1,1.00
LIVELY,16,958,1,35.00
Houseplant,0,643,2,90.00
Gibsonlook,125,8,1,38.00
Coterie,15,358,1,16.50
"Coco Moon",63,81,1,25.00
Motherhood,1,2086,1,40.00
Volcom,7,1236,1,15.00
"Viori Beauty",0,47662,306,2889.00
Licorice,11,1728,6,50.00
Thorlos,0,8541,53,405.00
Beachwaver,4,17553,12,220.00
Caraway,15,914,6,270.00
Pretzels.com,26,293,3,50.00
Waterboy,50,27,1,25.00
Licorice,18,401,2,25.00
KraveBeauty,1,2941,2,40.00
"Character Home",8,2628,1,150.00
"Faherty Brand",0,8112,20,255.00
"Once Upon a Farm",2,5491,5,150.00
"Dr. Squatch",24,113,1,25.00
Bliss,129,5,1,10.00
"Hello Cake",18,52,1,25.00
Molekule,163,1,0,0.00
"Revolution Cooking",62,2,0,0.00
"Baby K'tan",130,1,0,0.00
"Primally Pure",283,1,0,0.00
"Raw Botanics",173,1,0,0.00
Bellway,218,1,0,0.00
"zing bars",265,1,0,0.00
"Rif Care",118,1,0,0.00
Siblings,158,3,0,0.00
"Dr. Motion",2,87,0,0.00
kencko,165,1,0,0.00
"ELVY Lab",97,14,0,0.00
Alkavida,7,237,0,0.00
Konny,150,4,0,0.00
"Sparq Life",31,13,0,0.00
"Ruggish Co.",44,41,0,0.00
"zing bars",209,1,0,0.00
"Surely Wines",25,49,0,0.00
CoverFX,116,1,0,0.00
Giapenta,58,20,0,0.00
SPONGELLE,102,3,0,0.00
"Dagne Dover",72,30,0,0.00
Myles,12,26,0,0.00
Branch,70,15,0,0.00
Wildfang,85,7,0,0.00
"The CrunchCup",150,1,0,0.00
Kindra,92,9,0,0.00
"Frog Hollow Farm",61,1,0,0.00
"Dryft Sleep",176,1,0,0.00
Cadence,122,1,0,0.00
Kabrita,176,4,0,0.00
Coromega,26,2,0,0.00
"ELVY Lab",287,1,0,0.00
"Projects Watches",54,1,0,0.00
Cleverman,69,9,0,0.00
woolino,373,1,0,0.00
Carbon38,140,1,0,0.00
QALO,239,2,0,0.00
120/Life,128,4,0,0.00
"Altitude Functional Beverages",142,3,0,0.00
"West Chop Co",74,1,0,0.00
Kinflyte,70,37,0,0.00
"Clover by CLOVE + HALLOW",94,4,0,0.00
"Sunday Citizen",125,1,0,0.00
"My Girl Wellness",113,3,0,0.00
cbdMD,4,187,0,0.00
"Altitude Functional Beverages",196,2,0,0.00
CoverFX,58,8,0,0.00
eyebobs,9,345,0,0.00
"Ami Colé",53,12,0,0.00
Stix,190,1,0,0.00
Bloomscape,73,20,0,0.00
"Year & Day",55,6,0,0.00
LIVELY,166,1,0,0.00
"Winky Lux",113,5,0,0.00
"Nuudii System",102,8,0,0.00
Oradina,262,1,0,0.00
"Nampons LLC",168,1,0,0.00
"IVL Collective",128,3,0,0.00
"Love, Plants",219,1,0,0.00
JOI,104,4,0,0.00
CoverFX,64,20,0,0.00
"Fresh Peaches",4,61,0,0.00
Zensah,62,8,0,0.00
"Bask Suncare",19,62,0,0.00
Zonarch,46,9,0,0.00
Myles,250,1,0,0.00
"INH Hair",129,2,0,0.00
iloveplum,40,6,0,0.00
"Just Date",221,2,0,0.00
"Electric Picks Jewelry",18,113,0,0.00
Rains,119,4,0,0.00
INBLOOM,22,11,0,0.00
"Flying Embers",3,84,0,0.00
FullWell,93,4,0,0.00
Storq,127,4,0,0.00
Konny,6,5,0,0.00
Carbon38,22,26,0,0.00
Licorice,131,3,0,0.00
Gooselings,86,2,0,0.00
biom,58,22,0,0.00
"SoaPen Inc",191,1,0,0.00
"Nampons LLC",93,1,0,0.00
"Covey Skincare",0,34,0,0.00
"Willow Pumps",173,1,0,0.00
"Kortni Jeane",270,1,0,0.00
"Baby Tula",157,3,0,0.00
"Coffee Bros.",50,3,0,0.00
RiotSociety.com,87,8,0,0.00
Brightech,148,1,0,0.00
Zonarch,75,10,0,0.00
Jolie,171,1,0,0.00
"Tini Lux",78,9,0,0.00
embody,2,2,0,0.00
Wildfang,15,558,0,0.00
"Tini Lux",154,5,0,0.00
"SACHEU Beauty",194,1,0,0.00
12|12,12,44,0,0.00
"Red Racer Books",100,1,0,0.00
"Spice Tribe",43,3,0,0.00
LuminAID,43,16,0,0.00
"Saranoni Luxury Blankets",147,1,0,0.00
"Som Sleep",108,1,0,0.00
eyebobs,119,13,0,0.00
Koio,130,1,0,0.00
"Projects Watches",62,1,0,0.00
"Luca Faloni",15,136,0,0.00
"Goodlife Clothing",64,1,0,0.00
Bellway,101,4,0,0.00
ettitude,79,17,0,0.00
TriLASTIN,27,92,0,0.00
BuddyLove,109,2,0,0.00
Waterboy,45,32,0,0.00
Spyder,182,1,0,0.00
"Muslin Comfort",71,16,0,0.00
"Corpus Naturals",64,25,0,0.00
"SoaPen Inc",0,27,0,0.00
"Character Home",91,8,0,0.00
"Explorer Cold Brew",214,2,0,0.00
Houseplant,78,1,0,0.00
"Felix Gray",69,9,0,0.00
Softies,100,6,0,0.00
"Alpyn Beauty",87,11,0,0.00
Kindra,136,1,0,0.00
"Seamless Lingerie",38,18,0,0.00
wildwonder,146,2,0,0.00
"Flying Embers",213,1,0,0.00
"Explorer Cold Brew",138,3,0,0.00
"Petunia Pickle Bottom",76,12,0,0.00
MORI,192,4,0,0.00
"The CrunchCup",85,11,0,0.00
Afloral,62,22,0,0.00
"Leeway Home",49,4,0,0.00
"EVER Skincare",131,2,0,0.00
"INTO THE AM",214,1,0,0.00
"Modern Picnic",157,3,0,0.00
"Matador Meggings",5,136,0,0.00
"Mario Badescu Skin Care",55,27,0,0.00
"Wren + Glory",88,5,0,0.00
"Sunday Citizen",122,2,0,0.00
"Ritual Zero Proof",106,6,0,0.00
"Giften Market",89,7,0,0.00
Julep,127,3,0,0.00
MantraBand,180,1,0,0.00
"Felix Gray",64,10,0,0.00
"The Plug Drink",40,24,0,0.00
"LINHART NYC",59,6,0,0.00
"Ruggish Co.",60,7,0,0.00
"Dirty Labs",108,6,0,0.00
"Sunday Citizen",355,1,0,0.00
LOOPS,105,1,0,0.00
Pretzels.com,167,1,0,0.00
"Gravity Blankets",4,11,0,0.00
"MAXPRO Fitness",58,4,0,0.00
"Myna Snacks",4,10,0,0.00
"Beekman 1802",72,1,0,0.00
Koio,43,85,0,0.00
"Beyond Polish",136,1,0,0.00
StackedSkincare,111,2,0,0.00
Koio,20,157,0,0.00
AVEC,209,1,0,0.00
"Mad Rabbit",233,1,0,0.00
"Clover by CLOVE + HALLOW",152,2,0,0.00
SENREVE,69,7,0,0.00
"Sparq Life",85,3,0,0.00
"Baby Delight",108,4,0,0.00
Inamorata,235,1,0,0.00
"Distil Union",79,138,0,0.00
Lollipetals,51,4,0,0.00
"IVL Collective",167,1,0,0.00
"California Arts",41,27,0,0.00
StackedSkincare,185,3,0,0.00
Lollipetals,94,3,0,0.00
RiotSociety.com,48,10,0,0.00
"Flying Embers",35,7,0,0.00
"The HoneyPot",267,1,0,0.00
ettitude,100,11,0,0.00
"Modern Picnic",48,24,0,0.00
jot,71,14,0,0.00
"Tini Lux",33,24,0,0.00
"Muslin Comfort",82,8,0,0.00
MANSCAPED,163,1,0,0.00
Storq,4,563,0,0.00
"Mad Rabbit",84,2,0,0.00
Kinflyte,58,14,0,0.00
Rains,152,2,0,0.00
Petaluma,105,1,0,0.00
Kahlmi,159,1,0,0.00
"Coffee Bros.",60,38,0,0.00
Branch,73,7,0,0.00
"Verdant Lyfe",126,4,0,0.00
"Spice Tribe",249,2,0,0.00
"NOTO Botanics",67,7,0,0.00
SolaWave,199,1,0,0.00
"Luca Faloni",136,2,0,0.00
"Bokksu Market",23,42,0,0.00
"KA! Empathogenics",37,31,0,0.00
Juna,20,91,0,0.00
Esker,190,1,0,0.00
"Highline Wellness",90,15,0,0.00
"Bamboo Ave",222,1,0,0.00
"Ritual Zero Proof",92,15,0,0.00
SPONGELLE,86,6,0,0.00
"Year & Day",15,386,0,0.00
"Year & Day",300,1,0,0.00
Kindra,46,79,0,0.00
eeBoo,177,3,0,0.00
ByHeart,141,2,0,0.00
ByHeart,48,114,0,0.00
QALO,87,2,0,0.00
"Liquid I.V.",33,17,0,0.00
"NOTO Botanics",224,1,0,0.00
"Hello Cake",179,1,0,0.00
"Frog Hollow Farm",120,1,0,0.00
"True Made Foods",218,1,0,0.00
eyebobs,70,22,0,0.00
"Oat Mama",79,2,0,0.00
Calin,102,7,0,0.00
HATCH,72,9,0,0.00
"Lily Jade",35,9,0,0.00
iHeartRaves,79,1,0,0.00
Popadelics,5,8,0,0.00
JOI,27,21,0,0.00
"Dr. Motion",78,38,0,0.00
Shinesty,30,533,0,0.00
"Dirty Labs",45,35,0,0.00
RiotSociety.com,33,20,0,0.00
Alkavida,132,1,0,0.00
"Common Era Jewelry",218,1,0,0.00
"Resist Nutrition",187,1,0,0.00
"Baby K'tan",100,5,0,0.00
Spyder,104,6,0,0.00
"Luca Faloni",150,2,0,0.00
"Dirty Labs",124,5,0,0.00
"good light",158,2,0,0.00
biom,50,9,0,0.00
biom,140,1,0,0.00
"Better & Better",65,3,0,0.00
JOI,86,1,0,0.00
"Covey Skincare",36,22,0,0.00
